"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.10141941740105e-70,0.138923565334056,0.311,0.53,4.25213980281851e-66,"0","NDUFA10"
5.39852017644062e-70,0.195064056109067,0.289,0.493,2.08415269931667e-65,"0","CAND1"
2.58317310893502e-69,0.221867931455856,0.18,0.338,9.97259810435454e-65,"0","RABL6"
2.7464351907191e-69,0.162279141957247,0.122,0.253,1.06028876972902e-64,"0","FMR1"
8.48819806519155e-69,0.179561976111017,0.311,0.522,3.27695374504785e-64,"0","NRDC"
2.65632124809785e-66,0.122090595090424,0.105,0.225,1.02549938104066e-61,"0","BTBD2"
1.13941703469891e-65,0.11298555942782,0.282,0.484,4.39883340415861e-61,"0","PPP2R2A"
1.42531187573693e-65,0.16565832261745,0.154,0.297,5.50255902746999e-61,"0","STK25"
2.26893873914954e-65,0.13141260501375,0.185,0.339,8.7594648963607e-61,"0","TRAP1"
1.22911380032763e-64,0.13166132406625,0.197,0.353,4.74511673754486e-60,"0","CTR9"
3.11014355533329e-64,0.331768622554962,0.21,0.371,1.20070202097197e-59,"0","LMNA"
5.08277970603737e-64,0.148052652628002,0.178,0.33,1.96225793331279e-59,"0","STARD7"
6.96824252192192e-64,0.179897946135136,0.213,0.377,2.69015970801318e-59,"0","MED27"
7.91121111876679e-64,0.153382346006349,0.081,0.187,3.05420216451111e-59,"0","DYRK2"
1.07564884615486e-63,0.139528580309829,0.275,0.464,4.15264993546545e-59,"0","NME7"
1.77058181393393e-63,0.177147562767647,0.318,0.526,6.83550815087331e-59,"0","SNW1"
2.07214092110124e-63,0.102202330112206,0.32,0.529,7.99970724000345e-59,"0","MED4"
2.09154141065277e-63,0.220339568731246,0.286,0.478,8.07460476996609e-59,"0","NBAS"
3.37345537129728e-63,2.35765771889917,0.156,0.089,1.30235618064303e-58,"0","SNHG21"
6.14598435527785e-63,0.115278393853924,0.291,0.483,2.37271872019856e-58,"0","FSCN1"
1.11275525883705e-62,0.222030154204355,0.242,0.417,4.29590295226633e-58,"0","LRCH3"
2.08255158931371e-62,0.220203034844154,0.287,0.484,8.0398986657045e-58,"0","SYNC"
3.46309738000658e-62,0.118730044206373,0.398,0.63,1.33696337452534e-57,"0","THRAP3"
5.8267902932029e-62,0.102714106127318,0.334,0.531,2.24949066059391e-57,"0","ZEB2"
7.12024724427306e-62,0.450655759189265,0.117,0.238,2.74884265112406e-57,"0","EIF4G1"
1.03485711303834e-61,0.164184217399943,0.169,0.312,3.99516937059582e-57,"0","TXNDC9"
1.63643410689772e-61,0.225525050305708,0.236,0.407,6.31761751308933e-57,"0","LRRFIP2"
9.66731926112663e-61,0.265505864334875,0.176,0.321,3.73216527395055e-56,"0","PDXK"
1.44470161868705e-60,0.230156262636072,0.152,0.286,5.57741506910321e-56,"0","RPTOR"
1.66110963769884e-60,1.49236187578955,0.203,0.129,6.41287986730013e-56,"0","KITLG"
1.76038024212011e-60,0.147718598158072,0.25,0.427,6.79612396272888e-56,"0","SFXN1"
1.95984422574682e-60,0.122630415866643,0.313,0.513,7.56617461791818e-56,"0","UBA2"
1.35894150145539e-59,0.234045852896149,0.259,0.438,5.24632956051868e-55,"0","LONP2"
2.18143737982636e-59,0.181060983145658,0.133,0.257,8.42165714855763e-55,"0","VPS51"
2.19172212395256e-59,0.128972701004583,0.166,0.306,8.46136243173126e-55,"0","BAG6"
2.98962083108931e-59,0.114634468895596,0.083,0.185,1.15417301805034e-54,"0","TLE3"
3.28707395514564e-59,0.166842259872965,0.218,0.38,1.26900777112352e-54,"0","RNF115"
3.48902793599026e-59,0.300207158357787,0.281,0.467,1.3469741249684e-54,"0","UBXN2A"
3.66324145342165e-59,0.10083859505599,0.221,0.384,1.41423099550796e-54,"0","PWP1"
6.25775763173161e-59,0.164557552878246,0.244,0.412,2.41586991130631e-54,"0","BAZ1B"
1.63582128276892e-58,0.227977252751973,0.223,0.385,6.31525164425769e-54,"0","IWS1"
1.64242461420216e-58,0.139479427911912,0.168,0.309,6.34074446558885e-54,"0","UBE2J2"
1.95923622627561e-58,0.113468161121753,0.144,0.272,7.5638273751596e-54,"0","USF2"
2.63109681721061e-58,0.220713433841177,0.228,0.392,1.01576123725233e-53,"0","DHX15"
4.90095190849261e-58,0.179445380959704,0.231,0.397,1.89206149379266e-53,"0","DHX30"
6.95041720115471e-58,4.15294480991799,0.021,0.003,2.68327806467779e-53,"0","LINC00326"
7.27216663374469e-58,0.131482477716074,0.183,0.326,2.80749265062347e-53,"0","RMND1"
8.17713376591915e-58,0.113176457816981,0.294,0.488,3.15686426167075e-53,"0","TFAM"
8.58723502735955e-58,0.203203752270013,0.226,0.394,3.31518795466243e-53,"0","FNTA"
1.38356669551315e-57,0.139107793330117,0.177,0.317,5.34139758469808e-53,"0","NTMT1"
5.98870709711845e-57,0.445069655647689,0.209,0.368,2.31200026191355e-52,"0","HIP1"
7.36294425747948e-57,0.345985413235571,0.263,0.443,2.84253826004253e-52,"0","UBE2A"
1.01990066838052e-56,0.133189674426302,0.34,0.545,3.93742852034984e-52,"0","CWC27"
2.92948648812118e-56,0.286314832394132,0.137,0.259,1.13095755360406e-51,"0","DVL3"
3.44076805789162e-56,0.187033114157424,0.127,0.244,1.32834291642964e-51,"0","REEP2"
3.58679232095027e-56,0.151909556582508,0.138,0.26,1.38471704342606e-51,"0","PNPT1"
4.30516890404765e-56,0.324480928411899,0.14,0.264,1.66205350709664e-51,"0","KDM2B"
7.55803341122071e-56,0.253261143413159,0.145,0.271,2.91785437873587e-51,"0","GTF3C1"
2.47410985564869e-55,0.14571094490991,0.388,0.619,9.55154850871735e-51,"0","SRP19"
2.91838423986908e-55,0.251348392059521,0.224,0.385,1.12667141964386e-50,"0","UBAP2L"
3.0897493740576e-55,0.12337910483765,0.102,0.209,1.19282864334868e-50,"0","NFATC2IP"
4.39168538355546e-55,3.6961827690859,0.025,0.005,1.69545405917542e-50,"0","SYNPR-AS1"
5.5701921204881e-55,0.263856729201096,0.226,0.384,2.15042837003564e-50,"0","ANAPC10"
9.26417839697348e-55,0.154693765968838,0.09,0.19,3.57652871193558e-50,"0","SLC35B4"
1.12658401254392e-54,0.204103363233435,0.147,0.272,4.34929023882705e-50,"0","RNF214"
1.17001422572761e-54,0.26491993412296,0.26,0.437,4.51695691984399e-50,"0","CDC37"
1.48100775460621e-54,0.164334271827781,0.173,0.309,5.71757853743273e-50,"0","MOB1B"
2.21975431063195e-54,0.123820011742705,0.137,0.257,8.56958349162571e-50,"0","RPAP3"
4.94102305070543e-54,0.19681396457985,0.092,0.193,1.90753135895534e-49,"0","ACAD9"
8.01634362416765e-54,0.175840057781707,0.378,0.594,3.09478961954616e-49,"0","SCFD1"
8.55056463011394e-54,0.191671956763919,0.184,0.323,3.30103098110179e-49,"0","SMG7"
8.55870468630455e-54,0.200629897526124,0.343,0.549,3.30417353119473e-49,"0","RPL7L1"
1.08596820540057e-53,0.349902182423922,0.114,0.224,4.19248885376945e-49,"0","ANAPC7"
2.96304961131163e-53,0.440313716936597,0.17,0.306,1.14391493294297e-48,"0","DIP2A"
3.0840075787386e-53,0.110663776584723,0.457,0.7,1.19061196584782e-48,"0","DDX46"
3.75307757041989e-53,0.24200085311017,0.208,0.359,1.4489131268363e-48,"0","VPS26A"
3.78502651889382e-53,0.249004443939227,0.121,0.232,1.46124733788415e-48,"0","ATG14"
3.86366298007036e-53,0.27746139892418,0.3,0.491,1.49160573008596e-48,"0","WTAP"
5.45909829425047e-53,0.132769120750249,0.26,0.433,2.10753948747834e-48,"0","MFAP1"
8.12649566123029e-53,0.157042193281144,0.339,0.548,3.13731491497457e-48,"0","IK"
8.84831259137791e-53,0.155999228606291,0.189,0.331,3.41597955902736e-48,"0","NUP42"
1.35871904374893e-52,0.248407249359012,0.337,0.54,5.2454707402971e-48,"0","EPRS1"
1.54277138097018e-52,0.402798802941852,0.199,0.341,5.95602319337348e-48,"0","UBE4B"
2.57106466468532e-52,0.295414359602004,0.104,0.208,9.92585224448413e-48,"0","SARM1"
3.43372798267924e-52,0.248222476758678,0.04,0.114,1.32562502499315e-47,"0","COQ2"
3.96339683008758e-52,0.20739328345373,0.131,0.245,1.53010898022361e-47,"0","MTERF1"
6.01583258336329e-52,1.97867711456991,0.1,0.05,2.32247232713323e-47,"0","SP9"
1.06950756102801e-51,0.114872524383733,0.157,0.283,4.12894089010474e-47,"0","TMX3"
1.34454844475645e-51,3.60809265474671,0.029,0.006,5.19076372582674e-47,"0","KLKP1"
1.46154504362027e-51,0.120961434093426,0.211,0.361,5.64244079540042e-47,"0","VPS4A"
1.57654598081508e-51,0.273476526915923,0.288,0.474,6.08641341353471e-47,"0","SUCLA2"
1.88109760590144e-51,0.145653504401848,0.105,0.208,7.26216541734309e-47,"0","DONSON"
1.98499658514462e-51,0.203636466622912,0.238,0.399,7.6632778166093e-47,"0","PRKRIP1"
2.57878928008164e-51,0.31986653538407,0.113,0.221,9.95567389468318e-47,"0","DNM2"
4.19140506665612e-51,0.234870459588149,0.179,0.313,1.61813384003326e-46,"0","TBC1D22A"
4.77874150782013e-51,0.244842861418671,0.229,0.388,1.84488094650904e-46,"0","CDC40"
6.16748861468208e-51,0.227133321895158,0.075,0.165,2.38102065458416e-46,"0","PPCDC"
6.17513953246324e-51,0.306186042495215,0.158,0.286,2.38397436790276e-46,"0","FKBP4"
6.31138531025225e-51,0.116720845796313,0.123,0.233,2.43657341287598e-46,"0","SRSF12"
9.69282813042196e-51,0.289485894747065,0.137,0.254,3.7420132280307e-46,"0","DCAKD"
1.09422204887767e-50,0.386910144237995,0.219,0.373,4.22435364189713e-46,"0","DDB1"
1.12089032493793e-50,0.246139345341396,0.197,0.339,4.32730918845536e-46,"0","USP7"
1.70690497645737e-50,0.171420879418414,0.255,0.422,6.58967735211131e-46,"0","BRD9"
2.96712707486549e-50,0.112418440829035,0.237,0.394,1.14548907852257e-45,"0","MARCHF5"
3.5300853658338e-50,0.162531539473057,0.063,0.145,1.3628247563338e-45,"0","PPP2R3B"
4.98194956144812e-50,0.113143481775009,0.132,0.245,1.92333144769266e-45,"0","SLC66A2"
6.68681330121062e-50,0.19717257293353,0.177,0.31,2.58151114306537e-45,"0","ODR4"
8.20337762788254e-50,0.113374423209327,0.152,0.272,3.16699596702033e-45,"0","NAMPT"
1.2523935957307e-49,0.147507533062438,0.286,0.466,4.83499071567794e-45,"0","CCDC12"
1.98969907069235e-49,0.198213764167595,0.344,0.542,7.68143223231489e-45,"0","CUL3"
2.21366381964534e-49,0.300169909738198,0.089,0.182,8.5460705421228e-45,"0","PLCG1"
2.27013866687571e-49,0.301062223791435,0.327,0.513,8.76409733734037e-45,"0","WDPCP"
3.60341763614984e-49,0.138435753522376,0.147,0.265,1.39113541261201e-44,"0","USE1"
6.18628581382681e-49,0.198803441987709,0.167,0.294,2.38827750128598e-44,"0","NUP107"
7.54964342928062e-49,0.100678814847377,0.104,0.204,2.91461534230808e-44,"0","SIN3A"
8.08847059653384e-49,0.260284441358744,0.097,0.193,3.12263495849785e-44,"0","GNL3L"
1.46685509673594e-48,0.272843601473047,0.132,0.244,5.66294078645875e-44,"0","NPC1"
3.25064920006522e-48,0.216369443832129,0.213,0.357,1.25494563017718e-43,"0","TMEM41B"
3.87160549189638e-48,0.141275656439979,0.262,0.425,1.49467201620152e-43,"0","CHD1"
4.81726747398784e-48,0.32911092962349,0.202,0.345,1.85975428100774e-43,"0","SNX13"
5.0126798354009e-48,0.271535579703974,0.262,0.43,1.93519517725487e-43,"0","TIAL1"
7.40150169089593e-48,0.298352966153146,0.284,0.46,2.85742374278728e-43,"0","ITCH"
9.38766225932511e-48,0.256525940962052,0.239,0.395,3.62420089183505e-43,"0","IST1"
9.99890357532677e-48,0.284925326560953,0.29,0.468,3.86017671429065e-43,"0","LUC7L"
1.27050951524239e-47,0.353077396776196,0.24,0.395,4.90492903454478e-43,"0","ACIN1"
1.39766954908375e-47,0.228217348330572,0.103,0.201,5.39584306119274e-43,"0","COG4"
2.00158990933663e-47,0.203041455201905,0.167,0.29,7.72733800398499e-43,"0","RPP38"
2.26477181733736e-47,0.118189289399594,0.069,0.152,8.7433780780126e-43,"0","PCNT"
2.64978701947867e-47,0.227021848085214,0.181,0.312,1.02297677673994e-42,"0","XPO4"
2.90203719115675e-47,0.220459850302005,0.343,0.53,1.12036047801797e-42,"0","MFSD4B"
2.99571299447235e-47,0.189165915614574,0.138,0.251,1.156524958646e-42,"0","TTC33"
3.67005181278768e-47,0.248796910440948,0.085,0.175,1.41686020284481e-42,"0","PTPA"
4.41426494919415e-47,0.149808971367855,0.479,0.713,1.70417112628589e-42,"0","SRRM1"
5.68827980114085e-47,0.172553109377301,0.082,0.169,2.19601730002844e-42,"0","PRIM1"
5.76554055286938e-47,0.161518290925543,0.109,0.208,2.22584458584075e-42,"0","DDX19B"
1.01486760082635e-46,0.220919333883988,0.219,0.365,3.9179978597502e-42,"0","WAPL"
1.11516141835345e-46,0.149745260106801,0.089,0.18,4.30519217169532e-42,"0","RCC1L"
1.14989005791303e-46,0.263877475450918,0.233,0.385,4.43926555757906e-42,"0","SLC36A4"
1.5928563835798e-46,0.171103750609126,0.038,0.105,6.14938135444816e-42,"0","CAMKV"
1.62491959013198e-46,0.276394550465558,0.1,0.195,6.27316456966352e-42,"0","WWP2"
2.4763985220964e-46,0.367206380220486,0.142,0.256,9.56038413440537e-42,"0","CTBP1"
2.57423291668967e-46,0.207560345521236,0.281,0.457,9.93808359817214e-42,"0","BUD23"
3.04395547774043e-46,0.147762274238388,0.093,0.185,1.17514945173647e-41,"0","PHLPP2"
3.1271275284881e-46,0.20098546681079,0.301,0.482,1.20725885364812e-41,"0","SNRPA1"
3.31728094978612e-46,0.257030074143872,0.315,0.503,1.28066948347443e-41,"0","COPB1"
3.92997578191806e-46,0.196953098801368,0.205,0.345,1.51720645036729e-41,"0","SNRNP40"
4.08411996760566e-46,0.172216389453271,0.245,0.402,1.57671535469384e-41,"0","POP7"
4.43378002900317e-46,0.211233692007165,0.342,0.546,1.71170511799696e-41,"0","MRPL21"
5.53142365991761e-46,0.199055776689825,0.113,0.212,2.13546141814779e-41,"0","GTF3C3"
6.29915421089731e-46,0.224300230600483,0.276,0.447,2.43185147465901e-41,"0","UPF2"
9.79324986601078e-46,0.152785343867379,0.123,0.227,3.78078204327212e-41,"0","C8orf76"
1.17479429993125e-45,0.989885430658028,0.09,0.18,4.53541087431458e-41,"0","ABHD8"
1.32496291297553e-45,0.214174368707913,0.109,0.207,5.11515182183332e-41,"0","SYNJ2BP"
1.58436928536337e-45,0.268918444638858,0.144,0.255,6.11661606307384e-41,"0","DPY19L3"
1.90394347383548e-45,0.292225429424626,0.085,0.172,7.35036417508926e-41,"0","ZNFX1"
2.15844012921254e-45,0.230575770676661,0.408,0.625,8.33287396283792e-41,"0","ZNF644"
3.0958622782754e-45,0.187314738508154,0.121,0.224,1.195188591151e-40,"0","CLCC1"
3.59767666024773e-45,0.180334562451006,0.486,0.725,1.38891905145524e-40,"0","RSRC2"
3.79543126360665e-45,0.121507657336086,0.084,0.17,1.46526419362798e-40,"0","TRAF3IP1"
5.04377580252916e-45,0.286434508780927,0.147,0.26,1.94720008632441e-40,"0","PDZD8"
5.43553409422715e-45,0.112420388708003,0.132,0.237,2.09844229241733e-40,"0","PI4KAP1"
6.82480060425156e-45,0.128747282031048,0.075,0.157,2.63478252127736e-40,"0","TAPT1"
7.27907774176133e-45,0.194485178073864,0.041,0.108,2.81016075298438e-40,"0","KBTBD11"
7.77557844764375e-45,0.322227597993186,0.127,0.232,3.00183981549735e-40,"0","ZCCHC8"
8.32448327194563e-45,0.316477165842763,0.245,0.401,3.21375001196733e-40,"0","DRG1"
9.97083123726274e-45,0.215204639937568,0.213,0.356,3.84933910745765e-40,"0","COQ4"
1.31902458444407e-44,0.235083878005136,0.231,0.38,5.09222631070477e-40,"0","ERP44"
1.67592688711745e-44,0.438681584559869,0.207,0.347,6.47008334040563e-40,"0","RNF216"
2.32764224645572e-44,0.267010998801008,0.115,0.214,8.98609565666696e-40,"0","NUDT4"
3.06306618539652e-44,0.361590518940734,0.12,0.221,1.18252733153418e-39,"0","NAA60"
3.7396451615007e-44,0.162895282760286,0.106,0.199,1.44372741104896e-39,"0","TRIM27"
7.51717094078582e-44,0.112433636034572,0.501,0.743,2.90207901339977e-39,"0","TMEM14B"
8.12508217379253e-44,0.312402190758612,0.298,0.473,3.13676922401434e-39,"0","NOP56"
8.61173548162943e-44,0.18248367203423,0.305,0.471,3.32464660003786e-39,"0","SLC38A2"
1.10113391675884e-43,0.228419104698625,0.295,0.468,4.25103759903917e-39,"0","RBM27"
1.46486933077888e-43,0.324904262324822,0.186,0.316,5.65527453840495e-39,"0","POLE3"
1.51323197469667e-43,0.33122164079274,0.293,0.468,5.84198336151396e-39,"0","FAM32A"
1.63895422832937e-43,0.200239158014817,0.258,0.421,6.32734669388836e-39,"0","TMED2"
1.89326249188461e-43,0.261468713429175,0.207,0.341,7.30912917616973e-39,"0","EIF2B3"
2.14730029190877e-43,0.369463356997334,0.336,0.531,8.28986750694299e-39,"0","ZNF207"
2.14994577353093e-43,0.373361499646305,0.155,0.269,8.3000806532935e-39,"0","SUMF2"
2.20374617803004e-43,0.303266437224099,0.068,0.146,8.50778249490279e-39,"0","WDR5"
2.85449611319467e-43,0.153551768846024,0.079,0.161,1.10200676945993e-38,"0","MRE11"
3.38543464422526e-43,0.312687620903622,0.112,0.21,1.30698089874961e-38,"0","TXLNA"
3.64242268850477e-43,0.185148075839803,0.065,0.141,1.40619370312415e-38,"0","SGSM3"
3.78555238313378e-43,0.191920947717767,0.126,0.228,1.46145035303263e-38,"0","SRRT"
4.09387006881952e-43,0.20041031011757,0.253,0.408,1.58047947876846e-38,"0","SMARCD1"
4.34682330934116e-43,0.220940432771388,0.299,0.478,1.67813460680425e-38,"0","NOPCHAP1"
4.89603635454817e-43,0.286109294601585,0.079,0.161,1.89016379503687e-38,"0","TSC2"
8.10644145211837e-43,0.29350674143926,0.237,0.383,3.12957278700482e-38,"0","KPNA1"
8.14775370872242e-43,0.141358992191669,0.07,0.148,3.14552179678938e-38,"0","GSR"
1.10683303470347e-42,0.218744637113418,0.421,0.64,4.27303961377622e-38,"0","SF3B1"
1.38676213393936e-42,0.368831921397932,0.179,0.302,5.3537338942863e-38,"0","EP400"
1.59156716138504e-42,0.293569475981167,0.23,0.373,6.14440418324308e-38,"0","TRIP11"
1.98081441200108e-42,0.279265969487571,0.203,0.336,7.64713211897135e-38,"0","NUMA1"
2.103385779461e-42,0.171318111453101,0.058,0.13,8.12033114018713e-38,"0","LMNB2"
2.26782338450698e-42,0.138264803635984,0.081,0.162,8.75515895822765e-38,"0","CHKB"
2.51490604242982e-42,0.203455347199805,0.091,0.177,9.70904626740455e-38,"0","IFT46"
2.52081591106054e-42,0.383944900517509,0.065,0.141,9.73186190624033e-38,"0","ST3GAL2"
2.63072598219985e-42,0.163981339518582,0.126,0.226,1.01561807268807e-37,"0","ZNF143"
3.34797051805013e-42,0.18753004792529,0.109,0.202,1.29251749819843e-37,"0","GGCX"
3.73612310050096e-42,0.172172732971128,0.078,0.158,1.4423676841794e-37,"0","ZNF507"
4.03687919256186e-42,0.290013254443711,0.129,0.232,1.55847758108043e-37,"0","DNMT3A"
4.85346997450273e-42,0.24354748853295,0.145,0.255,1.87373061835652e-37,"0","CWC22"
8.5876773945349e-42,0.206973935158013,0.119,0.217,3.31535873493414e-37,"0","RECQL"
1.00818280478917e-41,0.219761409925485,0.115,0.211,3.89219053616907e-37,"0","ARFGAP2"
1.05725141902133e-41,0.20983192901305,0.202,0.337,4.08162482827376e-37,"0","MRPS10"
1.06281817972851e-41,0.202853264343595,0.078,0.158,4.1031158646599e-37,"0","LYPLA2"
1.49996492694516e-41,0.168936331862137,0.084,0.166,5.7907645969645e-37,"0","SCLY"
1.56506354919556e-41,0.266883476205978,0.136,0.239,6.04208433802437e-37,"0","DPYSL4"
1.71271551190139e-41,0.219238525847363,0.22,0.357,6.61210950524649e-37,"0","IFT52"
2.03805060967464e-41,0.300161052374249,0.262,0.42,7.86809818370993e-37,"0","AMD1"
2.24892223521399e-41,0.134189254042885,0.131,0.233,8.68218918126715e-37,"0","ZNF260"
2.40576808045966e-41,0.202576296391153,0.169,0.287,9.28770825142258e-37,"0","METTL2B"
2.8048408131292e-41,0.23226185648998,0.113,0.206,1.08283684431666e-36,"0","LIN52"
6.33780751688775e-41,0.142838835878858,0.065,0.138,2.44677396996968e-36,"0","METTL4"
6.95339786795587e-41,0.290752003442526,0.227,0.369,2.68442878090304e-36,"0","CACUL1"
8.48491757919818e-41,0.24125809839572,0.149,0.258,3.27568728062525e-36,"0","ZC3H18"
1.01798976293122e-40,0.178579029367985,0.13,0.23,3.93005127877226e-36,"0","FLAD1"
1.04692600311071e-40,0.243413537756646,0.105,0.194,4.04176252760922e-36,"0","PHF2"
1.18625759896836e-40,0.330195365482819,0.175,0.294,4.57966608657723e-36,"0","PSEN1"
1.33800842815703e-40,0.218546030901357,0.186,0.308,5.16551533774301e-36,"0","TOPBP1"
1.58069068575093e-40,0.149101622446577,0.078,0.157,6.10241446141004e-36,"0","NUP85"
2.59035290677535e-40,0.246564782082812,0.213,0.35,1.00003164318969e-35,"0","COX11"
3.21345531930394e-40,0.256154850006807,0.267,0.421,1.24058656057048e-35,"0","SCAF8"
3.4515920669304e-40,0.335534757808864,0.153,0.262,1.33252163335915e-35,"0","BCL2L13"
3.47485801505342e-40,0.244108166210759,0.273,0.435,1.34150368529152e-35,"0","MRPL1"
3.7375436829311e-40,0.116983075251667,0.051,0.117,1.44291611423238e-35,"0","BOP1"
3.80085777756355e-40,0.716949306408587,0.203,0.334,1.46735915360618e-35,"0","ARIH2"
4.19898779303116e-40,0.309988532793832,0.232,0.376,1.62106122737761e-35,"0","ARFGAP3"
4.31884863037302e-40,0.27148557138114,0.114,0.208,1.66733470224181e-35,"0","U2AF2"
5.4272633688372e-40,0.159198488809778,0.091,0.174,2.09524929617329e-35,"0","MKNK2"
7.45751882713128e-40,0.229692287956494,0.131,0.23,2.8790497184023e-35,"0","MRPL48"
9.20138657806976e-40,0.182454514682064,0.27,0.429,3.55228730232961e-35,"0","TATDN1"
9.7321774656197e-40,0.472298382840785,0.217,0.351,3.75720443237714e-35,"0","AVL9"
1.46613268510004e-39,2.93552480903408,0.096,0.053,5.66015184409721e-35,"0","ST8SIA5-DT"
2.17708355411534e-39,0.144147722190534,0.276,0.436,8.4048487690177e-35,"0","TAF11"
2.31890138015974e-39,0.243147992089073,0.328,0.512,8.95235066824471e-35,"0","PSMC4"
2.43754605624052e-39,0.356724041385907,0.126,0.223,9.41039030472214e-35,"0","PARN"
3.15553179088212e-39,0.137776936006324,0.063,0.133,1.21822460318795e-34,"0","ZNF496"
3.79483970372763e-39,0.200961591843609,0.152,0.26,1.46503581602109e-34,"0","AP1M1"
4.90945410057371e-39,0.221207341385086,0.083,0.162,1.89534385006749e-34,"0","KDM4A-AS1"
5.06977253867567e-39,0.279898017302932,0.221,0.355,1.95723638628113e-34,"0","UBXN7"
5.6885481408709e-39,0.356540713182344,0.231,0.37,2.19612089526462e-34,"0","DMTF1"
5.87967123364786e-39,0.309795226781294,0.203,0.33,2.26990587646209e-34,"0","GLYR1"
5.94406626778287e-39,0.114852912858764,0.09,0.173,2.29476622334026e-34,"0","GABPA"
8.99050780608925e-39,0.18955781248021,0.101,0.188,3.47087544361882e-34,"0","ATF6B"
1.02791399696691e-38,0.276053274722734,0.198,0.321,3.96836477669044e-34,"0","ZNF814"
1.07555810683744e-38,0.213999013695289,0.13,0.228,4.15229962725661e-34,"0","YARS2"
1.44586093915799e-38,0.110117515676562,0.083,0.161,5.58189074171334e-34,"0","TOR1A"
1.93718499268899e-38,0.255943008526592,0.091,0.172,7.47869638277511e-34,"0","SCAF1"
1.98117930169644e-38,0.411980781517394,0.267,0.424,7.64854081212928e-34,"0","GON4L"
2.17207696696368e-38,0.32614180523508,0.202,0.332,8.38552033866e-34,"0","PSMD3"
2.57774910295706e-38,0.346363743336275,0.164,0.278,9.95165818687602e-34,"0","SLC39A7"
2.63440193427604e-38,0.302867289310563,0.051,0.116,1.01703721074661e-33,"0","CPSF1"
3.36545559195142e-38,0.34591211572076,0.098,0.182,1.29926778582876e-33,"0","MAU2"
3.41668841315268e-38,0.523621169423894,0.187,0.308,1.31904672878172e-33,"0","CRK"
5.20746899092702e-38,0.260259293574488,0.165,0.275,2.01039547863729e-33,"0","SENP2"
5.73151819328931e-38,0.313858601809235,0.102,0.187,2.21270991370127e-33,"0","CBX6"
6.23099009910157e-38,0.243715293586435,0.092,0.174,2.40553603765915e-33,"0","NUP205"
6.31451947596022e-38,0.213108674490962,0.353,0.539,2.4377833888892e-33,"0","EIF3L"
6.64755019882955e-38,0.254933030971989,0.212,0.344,2.56635322976014e-33,"0","MRPS35"
6.98877562425256e-38,0.149471127426238,0.081,0.158,2.69808671749895e-33,"0","ZC3HC1"
7.05582841363149e-38,0.258108154091097,0.376,0.574,2.72397311736657e-33,"0","ASB3"
7.41191111657569e-38,0.464967624331136,0.146,0.248,2.86144240566521e-33,"0","PDZD2"
7.43320725332852e-38,0.284267591939296,0.103,0.188,2.86966399222001e-33,"0","SPTLC2"
