"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.17050291829376e-156,0.784563095449599,0.359,0.253,1.99612435663649e-151,0,"ABHD14A"
1.0046557596871e-151,2.14006934426936,0.027,0.002,3.87857402584802e-147,0,"POU4F2"
3.69814712531713e-151,2.54331327592263,0.03,0.003,1.42770667919993e-146,0,"IRX6"
5.01654929620299e-145,0.530864681572035,0.403,0.302,1.93668902129213e-140,0,"PNMA2"
2.61052415845425e-143,0.709793954905139,0.429,0.326,1.00781895661285e-138,0,"ICA1L"
1.1812859827787e-140,4.45257795912165,0.02,0.001,4.56047266511545e-136,0,"LINC02100"
2.00663461818787e-140,2.80671940074896,0.026,0.003,7.7468136069761e-136,0,"SIX2"
4.18414874908744e-138,0.619901101940882,0.497,0.418,1.6153324660727e-133,0,"KRAS"
2.751337974181e-134,3.15886006469977,0.022,0.002,1.06218153831232e-129,0,"LORICRIN"
1.12357091496996e-133,1.75173542617917,0.052,0.013,4.33765787433305e-129,0,"TLCD4"
1.49013021968012e-131,2.83816203933909,0.021,0.001,5.75279672609707e-127,0,"TEMN3-AS1"
2.20931699617768e-129,1.91220243757339,0.024,0.002,8.52928919544356e-125,0,"SOWAHA"
2.68344138868193e-129,0.3657451032851,0.688,0.639,1.03596938251455e-124,0,"CFDP1"
5.83540027486347e-129,1.96857788108306,0.042,0.009,2.25281463011379e-124,0,"TRANK1"
3.93184326444251e-128,2.21655933662753,0.026,0.003,1.51792741067068e-123,0,"STYK1"
1.12853128901866e-127,2.01658571118328,0.022,0.002,4.35680789438546e-123,0,"PNMA5"
4.24251097367611e-125,2.49244008848106,0.022,0.002,1.6378637864974e-120,0,"LINC01697"
2.89572880392813e-124,0.245414448490323,0.782,0.764,1.11792506204449e-119,0,"DNAJA1"
1.08810009995922e-123,1.52444056876643,0.027,0.004,4.20071924590256e-119,0,"LGI3"
1.11908785749241e-123,2.02672843229036,0.027,0.003,4.32035058263522e-119,0,"RTBDN"
1.12002125013588e-123,2.12250842823454,0.039,0.008,4.32395403827457e-119,0,"NOS1"
3.33207143398086e-121,2.37149328917282,0.022,0.002,1.28637949780265e-116,0,"GC"
2.9514192101049e-120,2.28640256828244,0.025,0.003,1.1394249002531e-115,0,"ANKRD34B"
5.13572115013663e-118,2.67330056626149,0.02,0.002,1.98269650722175e-113,0,"ERICH3"
3.64387456833521e-111,2.2884929687935,0.027,0.004,1.40675421585149e-106,0,"PLG"
4.57896592838214e-111,0.381620917230133,0.633,0.579,1.76775558631121e-106,0,"UPF3A"
1.43278807075679e-110,1.84314986866416,0.027,0.004,5.53142162596368e-106,0,"PTPRT-DT"
5.95401814106222e-108,1.59992695328777,0.018,0.002,2.29860824353848e-103,0,"MC4R"
6.29101342067455e-107,0.705248486782894,0.144,0.076,2.42870864118562e-102,0,"GPRASP2"
2.95440092973189e-106,1.66967989294437,0.026,0.004,1.14057602293229e-101,0,"RBP4"
2.06862635482607e-105,1.70141895904389,0.047,0.013,7.98613890544151e-101,0,"KCTD4"
2.60272123934134e-105,0.415758025546404,0.553,0.481,1.00480656166012e-100,0,"PRPF6"
7.70393534914755e-105,2.478251466707,0.048,0.014,2.9741812808919e-100,0,"ZIM2"
1.59963649696719e-104,3.35665673767848,0.028,0.005,6.17555666019154e-100,0,"PRDM6"
6.06882707784667e-103,1.4771466973906,0.042,0.011,2.34293138167349e-98,0,"CFAP47"
9.71905409037396e-102,2.02143944361047,0.026,0.004,3.75213802212977e-97,0,"CCK"
1.69242009919476e-100,1.54695639578075,0.035,0.008,6.53375703495131e-96,0,"LINC00682"
3.01818413794201e-99,1.19470228055893,0.105,0.05,1.16520016829389e-94,0,"PDZRN4"
3.26532603130254e-98,0.537495751704867,0.464,0.388,1.26061176764466e-93,0,"CHN1"
2.26215324382912e-96,1.42529222948887,0.025,0.004,8.73326881312671e-92,0,"HTR5A"
3.55823193391314e-96,1.67111670811095,0.021,0.003,1.37369102040651e-91,0,"KCNS2"
8.06145491274951e-94,1.78965926527098,0.023,0.004,3.11220528361607e-89,0,"KCNG3"
1.07062901102523e-93,1.96617010370025,0.023,0.004,4.13327035996401e-89,0,"HCG24"
2.04622623252548e-93,1.72204034861063,0.024,0.004,7.89966099328788e-89,0,"ADGRA1-AS1"
5.82081414877393e-93,2.11325334410748,0.041,0.012,2.24718351027566e-88,0,"LINC01828"
5.85851657497178e-92,1.46180562994028,0.028,0.006,2.2617389089336e-87,0,"PHOX2B-AS1"
6.26419081115196e-92,0.237819574215621,0.693,0.652,2.41835350455333e-87,0,"MORF4L2"
6.50798298730629e-91,2.55617493869164,0.026,0.005,2.51247191207947e-86,0,"TRHDE-AS1"
2.02963501408755e-90,2.2715691566912,0.019,0.002,7.83560893538641e-86,0,"GPR149"
2.55040455091583e-90,2.15725102365723,0.021,0.003,9.84609180926564e-86,0,"RTP1"
2.01834261262548e-88,1.67798837130846,0.022,0.003,7.79201349030191e-84,0,"CRYBG2"
2.33759703869452e-86,0.853504762947138,0.087,0.041,9.02452712758405e-82,0,"PNCK"
2.98073768091717e-85,2.55911295137847,0.017,0.002,1.15074358909488e-80,0,"BMP3"
1.04727683582999e-84,2.06043502714078,0.018,0.002,4.04311695240525e-80,0,"SSTR1"
6.39565689734095e-84,2.53401081863433,0.013,0.001,2.46910730178745e-79,0,"EVX2"
1.50693249206828e-83,2.31172000715134,0.026,0.005,5.81766357887882e-79,0,"CALCR"
2.75765546210866e-82,1.92044348860087,0.022,0.004,1.06462046770167e-77,0,"NT5C1A"
6.5289022695978e-80,1.27058206747376,0.059,0.023,2.52054801020093e-75,0,"C2orf15"
1.96538732517072e-79,1.00763992578225,0.121,0.066,7.58757430755407e-75,0,"LINC00539"
6.28337882681933e-79,1.4485682484339,0.026,0.006,2.42576122988187e-74,0,"SYNPR-AS1"
6.92793918420949e-76,1.66707223528517,0.044,0.015,2.67460020145591e-71,0,"RWDD3-DT"
7.11211651513008e-76,1.18888820053363,0.064,0.027,2.74570370183112e-71,0,"PPP4R4"
1.03404785153768e-75,0.648097498523609,0.294,0.223,3.99204513564637e-71,0,"KIF9-AS1"
2.85944536923284e-75,2.11812959054365,0.016,0.002,1.10391747924603e-70,0,"LINC01695"
2.83185895401737e-74,0.667013422231103,0.205,0.139,1.09326746778794e-69,0,"ARHGAP39"
5.76311222324197e-74,1.42387096311879,0.04,0.013,2.22490710490479e-69,0,"LINC00581"
3.61548286874797e-73,1.92187660393513,0.019,0.003,1.39579331630884e-68,0,"FGF10"
1.04708153576037e-71,3.39156830245732,0.017,0.002,4.04236297695649e-67,0,"LINC02945"
1.24550072904509e-71,1.44931466779982,0.018,0.003,4.80838011455148e-67,0,"LANCL3"
3.19659835387162e-71,1.69126860997356,0.026,0.006,1.23407876049568e-66,0,"PHOX2B"
5.48245895788541e-71,1.4659542343691,0.022,0.004,2.11655810528124e-66,0,"DRD2"
2.63684311486557e-69,1.35723733415137,0.024,0.006,1.017979652925e-64,0,"RSPO4"
4.96409772094725e-69,1.74449498910817,0.018,0.003,1.9164395661489e-64,0,"LINC00622"
9.91941913999447e-68,2.73685339089741,0.014,0.002,3.82949095318627e-63,0,"ST8SIA6-AS1"
1.81905195399372e-66,2.30683063227489,0.011,0.001,7.02263197358816e-62,0,"LINC01781"
1.19630174819628e-65,1.6046432638565,0.017,0.003,4.61844252908656e-61,0,"EPPK1"
1.50404270370024e-65,1.17697316861593,0.022,0.005,5.80650726190514e-61,0,"GPRIN2"
1.58234034042907e-65,2.99823943060615,0.014,0.002,6.10878311826048e-61,0,"PTPRD-DT"
2.26793981991685e-65,3.12834621355181,0.011,0.001,8.75560846877101e-61,0,"TMEM215"
1.77503969283276e-64,2.04652692010106,0.017,0.003,6.85271823815014e-60,0,"SLC24A4"
1.91361109176125e-64,2.08676349219845,0.029,0.008,7.38768698085348e-60,0,"CDH8-AS1"
2.7460716367343e-64,0.364525553835827,0.472,0.426,1.06014841607765e-59,0,"DENR"
2.83182103135419e-64,1.75769251448393,0.017,0.003,1.0932528273646e-59,0,"B4GALT1-AS1"
1.44766752218597e-63,2.02700527792749,0.014,0.002,5.58886523615117e-59,0,"HTR5A-AS1"
8.19655452934244e-63,2.87449273829155,0.011,0.001,3.16436184159794e-58,0,"LINC02505"
1.4114818247376e-62,0.52207252581461,0.33,0.265,5.44916673258197e-58,0,"GSPT2"
3.31018299769033e-62,0.305920003627781,0.537,0.494,1.27792924808833e-57,0,"IK"
5.54521268017839e-62,2.91140851911334,0.011,0.001,2.14078480730967e-57,0,"CEDORA"
1.12429161896435e-61,1.55428416217961,0.016,0.003,4.34044022417377e-57,0,"PLCB2"
3.34932669669184e-61,2.21535508319019,0.014,0.002,1.29304106452485e-56,0,"TDRG1"
8.75265168986925e-61,0.332958918483503,0.019,0.004,3.37904871139092e-56,0,"TH"
1.89045828434141e-60,2.0087381511888,0.021,0.005,7.29830325252846e-56,0,"KCNJ2"
1.91361979914503e-60,2.60502340507291,0.01,0.001,7.38772059657931e-56,0,"LINC00383"
4.42050669224078e-59,2.07824929513761,0.016,0.003,1.70658081360647e-54,0,"CTXN2-AS1"
2.94025283753304e-58,0.460642061028341,0.385,0.33,1.135114010458e-53,0,"SUDS3"
1.85698290978957e-57,1.94832633473035,0.013,0.002,7.16906822153363e-53,0,"HTR7"
1.71332309313181e-56,1.20768212405169,0.056,0.026,6.61445513334468e-52,0,"LINC02821"
8.00838007279772e-56,1.70101475890471,0.016,0.003,3.09171521090429e-51,0,"CLIC5"
7.27013795317306e-55,2.01131021013307,0.019,0.004,2.80670945820199e-50,0,"TMC3"
5.37386858376363e-54,1.30559478455418,0.016,0.003,2.07463570544779e-49,0,"SLC6A7"
7.03705314814686e-54,0.36498969018437,0.493,0.455,2.71672473837358e-49,0,"STAU1"
9.10295080084866e-54,2.03648352918919,0.014,0.002,3.51428518617563e-49,0,"LINC01099"
1.00474354782326e-53,1.79174652775371,0.017,0.004,3.87891294072647e-49,0,"NIHCOLE"
8.44117846555305e-53,0.581367480789795,0.25,0.193,3.25880135841141e-48,0,"RPGRIP1L"
5.1998449106386e-52,1.53562769131513,0.012,0.002,2.00745212620114e-47,0,"CHRNA6"
3.00818154956843e-51,2.07494746228809,0.011,0.002,1.16133856902639e-46,0,"FUT1"
6.48605771744714e-51,0.76465926046119,0.127,0.081,2.50400744239764e-46,0,"SNX16"
3.22728766251038e-50,1.90472019219878,0.01,0.001,1.24592667498876e-45,0,"HLA-DQB1"
1.05003319187204e-49,2.23447454432227,0.017,0.004,4.0537581405412e-45,0,"GNAT3"
1.35373047324641e-49,1.80244802525747,0.017,0.004,5.22621186501509e-45,0,"CRHBP"
1.42273945499743e-49,2.13147254746895,0.011,0.001,5.49262793996309e-45,0,"TMEM275"
1.81508355398356e-49,1.4638206680125,0.01,0.001,7.00731156850891e-45,0,"LINC02293"
4.70114829132319e-49,0.478762249958927,0.163,0.111,1.81492530934823e-44,0,"LINC02609"
1.84663565566452e-48,0.320252491512071,0.264,0.207,7.12912161225843e-44,0,"NISCH"
5.6679337059672e-48,1.61774368206504,0.018,0.004,2.1881624865257e-43,0,"PLA2R1"
1.15938669463647e-47,2.20296118831879,0.014,0.003,4.47592827331355e-43,0,"GRM8-AS1"
1.3064864702517e-47,1.76939534851008,0.013,0.003,5.04382166705371e-43,0,"LINC01844"
1.87491403728209e-47,3.22036917564425,0.036,0.014,7.23829313233124e-43,0,"SST"
3.88408437434502e-47,1.65258190910677,0.014,0.003,1.49948961355964e-42,0,"ANKRD34C-AS1"
4.36755767151929e-47,0.26895032159113,0.526,0.497,1.68613931466674e-42,0,"DNAJC7"
9.88271733575272e-47,1.20086450183959,0.039,0.016,3.8153218546407e-42,0,"DYDC2"
1.34789328979578e-46,2.04592618099028,0.022,0.007,5.20367683458557e-42,0,"ZNF208"
2.63815400331142e-46,1.24511733977938,0.024,0.008,1.01848573451841e-41,0,"SLC6A2"
6.12501872274696e-46,0.329730903282232,0.488,0.452,2.36462472810369e-41,0,"MICU1"
1.54236644826843e-45,1.09194776177113,0.022,0.007,5.9544599101851e-41,0,"ERAS"
3.53563859931436e-45,1.93744530668648,0.01,0.001,1.3649686376513e-40,0,"CFC1"
8.8982556989489e-45,1.9766098938552,0.014,0.003,3.43526059513621e-40,0,"MAL2-AS1"
1.12830913240631e-44,1.56542977406145,0.017,0.004,4.35595023656779e-40,0,"KCNIP4-IT1"
1.2505744348868e-44,0.993957522986286,0.038,0.016,4.82796766332397e-40,0,"MSANTD1"
1.08314566926151e-43,0.156299110626634,0.647,0.64,4.18159217075098e-39,0,"ATP5MC1"
1.20773711880039e-43,1.00273133465267,0.011,0.002,4.66258992084077e-39,0,"FADS6"
2.11685454024644e-43,1.62715963364935,0.013,0.002,8.17232863807539e-39,0,"TRPC7"
4.68039687965246e-43,2.25388926486394,0.011,0.002,1.80691401935863e-38,0,"SFTPC"
8.53614872610589e-43,0.405825610565012,0.383,0.342,3.29546557720044e-38,0,"NT5C3B"
1.28678522650755e-42,1.38874211805223,0.018,0.005,4.96776304545503e-38,0,"CRHR1"
4.11487633431743e-42,0.604838913654441,0.141,0.097,1.58858915762659e-37,0,"OCRL"
5.14878127888084e-42,1.93112015624865,0.02,0.006,1.98773850052474e-37,0,"LRP8-DT"
1.48873130535385e-41,0.545258156117501,0.258,0.209,5.74739607744906e-37,0,"FAM161A"
3.05362814340916e-41,1.26851101946948,0.019,0.006,1.17888368104454e-36,0,"COL15A1"
7.92543702420036e-41,0.676462968887832,0.141,0.098,3.05969421756279e-36,0,"TMEM121"
1.25983701307068e-40,2.154645882793,0.013,0.003,4.86372677266066e-36,0,"IFNLR1"
1.33769989785002e-40,1.0102288061742,0.014,0.003,5.1643242256398e-36,0,"PNMA6F"
1.8498891485662e-40,1.38951098405835,0.021,0.007,7.14168204695465e-36,0,"GOLT1A"
1.33294660822019e-39,1.97660788709145,0.017,0.005,5.14597367569488e-35,0,"ADARB2-AS1"
2.26429269274912e-39,1.18107853051177,0.017,0.005,8.74152836962724e-35,0,"CENPVL3"
6.4543638296905e-39,0.872361600671699,0.078,0.047,2.49177170009032e-34,0,"PRRT3"
1.03946612139943e-38,1.49663923812409,0.017,0.005,4.01296290827464e-34,0,"LINC02964"
3.19284038543242e-38,1.03275165265747,0.012,0.003,1.23262795920004e-33,0,"CYP2C8"
1.15988512102875e-37,0.844227266041504,0.061,0.033,4.47785249824359e-33,0,"MICALL2"
1.20016644772555e-37,1.7144297959594,0.016,0.004,4.63336258808925e-33,0,"BFSP1"
1.21670674249585e-37,0.895678753092769,0.016,0.005,4.69721805007948e-33,0,"LINC02610"
5.64616529773733e-36,0.555951519513474,0.189,0.144,2.17975857484448e-31,0,"SPATA33"
6.47604565764033e-36,1.49527820519031,0.011,0.002,2.50014218658863e-31,0,"OR2L13"
1.04909008997529e-35,0.905010185656918,0.016,0.004,4.0501172013586e-31,0,"ADGRL4"
6.0968370153272e-35,0.996024056462052,0.019,0.006,2.35374489813722e-30,0,"SAMD12-AS1"
2.731567237818e-34,0.280631517702286,0.245,0.2,1.05454884783202e-29,0,"DNAJC5"
4.95623548040719e-34,1.07528994890168,0.025,0.01,1.913404269566e-29,0,"DGKG"
2.83315301660052e-33,1.90316039223421,0.012,0.003,1.0937670535888e-28,0,"LHFPL3-AS2"
3.49005619566588e-33,1.00522427452062,0.014,0.004,1.34737109489877e-28,0,"NEURL1-AS1"
3.71820321831118e-33,0.373602233168236,0.217,0.173,1.43544953446122e-28,0,"STRN4"
1.11121979489706e-32,1.39871602581991,0.016,0.005,4.28997514017959e-28,0,"SPINT1-AS1"
1.38945099868085e-32,2.77908277199705,0.01,0.002,5.36411452550728e-28,0,"LINC02720"
3.86425321500311e-32,2.09892493568356,0.012,0.003,1.4918335961841e-27,0,"PWRN2"
5.2046592752668e-32,1.54576621710213,0.015,0.004,2.0093107598095e-27,0,"MPZL3"
5.56936238758166e-32,1.59262707708176,0.01,0.002,2.15010804334978e-27,0,"RAB6D"
3.36700793844582e-31,1.08426612643331,0.035,0.017,1.29986708471639e-26,0,"NREP-AS1"
7.25054843226141e-31,1.19713013455318,0.014,0.004,2.79914672775884e-26,0,"GCK"
7.91493966368821e-31,2.00416929389927,0.01,0.002,3.05564160656347e-26,0,"OTP"
2.58630931027262e-30,1.32509299727514,0.012,0.003,9.98470572323847e-26,0,"GABRQ"
1.0306419641367e-29,0.44698364218741,0.015,0.005,3.97889636674615e-25,0,"DDC"
2.13834911567019e-29,1.74379801187988,0.011,0.003,8.25531059595633e-25,0,"KCNJ5"
5.26584178710208e-29,0.554589699234337,0.013,0.004,2.03293088032863e-24,0,"GALNT3"
1.81726125018148e-28,2.2879393963855,0.018,0.007,7.01571878245062e-24,0,"MAFA"
1.86754675101915e-28,1.91565011670127,0.015,0.005,7.20985098698454e-24,0,"GFRAL"
2.16771641997929e-28,0.47018282384341,0.071,0.045,8.36868601097204e-24,0,"NT5DC3"
2.2705405892888e-28,0.867799965407833,0.021,0.008,8.76564899900833e-24,0,"HRH3"
4.06187767278012e-28,1.56689768652778,0.01,0.003,1.56812849435349e-23,0,"DCAF12L2"
5.48130821954703e-28,1.77100875683959,0.016,0.005,2.11611385123833e-23,0,"TTC9-DT"
1.25792735120066e-27,0.753820399981578,0.079,0.052,4.85635433204526e-23,0,"FLJ20021"
4.20387550667527e-27,1.63338083828254,0.011,0.003,1.62294817810706e-22,0,"LINC01570"
7.34145965938753e-27,0.111892570587473,0.576,0.568,2.83424391610315e-22,0,"UBE2B"
8.50558258659089e-27,0.142329878779762,0.337,0.296,3.28366521337928e-22,0,"IFT20"
1.08229333901035e-26,1.42654863228405,0.018,0.007,4.17830166458337e-22,0,"C8orf34-AS1"
1.25286147511047e-26,0.42204091143451,0.111,0.079,4.83679701081148e-22,0,"AMPD2"
1.27779436248418e-26,1.24425308637968,0.013,0.004,4.93305291580644e-22,0,"TRPM8"
1.60907706547931e-26,1.19513542297604,0.011,0.003,6.21200291898942e-22,0,"ZNF860"
2.31601793496023e-26,1.0563539428981,0.078,0.052,8.94121883970748e-22,0,"LINC00534"
1.13769843694801e-25,0.953367684920138,0.022,0.01,4.39219858568148e-21,0,"PODNL1"
1.17398495950282e-25,2.01195312082372,0.014,0.004,4.5322863346566e-21,0,"DLGAP2-AS1"
1.30923232250507e-25,0.596708797266239,0.072,0.046,5.05442230426306e-21,0,"KIAA1522"
1.31553423911091e-25,0.749427610630657,0.112,0.082,5.07875148351156e-21,0,"DHX9-AS1"
1.61274516477781e-25,0.700438389656779,0.079,0.053,6.22616398314122e-21,0,"PHOSPHO2"
1.84723421632247e-25,0.75546375662484,0.119,0.088,7.13143241553454e-21,0,"TPK1"
2.08773884182579e-25,1.15992051080732,0.017,0.006,8.05992457275264e-21,0,"SPTSSB"
3.92756846950555e-25,0.56464432587889,0.149,0.116,1.51627708333731e-20,0,"DNAJC30"
4.767073705345e-25,0.986150780290247,0.012,0.004,1.84037647468549e-20,0,"RGPD6"
4.82167881668377e-25,0.778252667659808,0.014,0.005,1.86145732396894e-20,0,"DBH"
5.31540951039203e-25,0.165739392691998,0.478,0.458,2.05206699558195e-20,0,"ZNF721"
1.34772699642291e-24,1.42251289719248,0.015,0.005,5.2030348423903e-20,0,"RTL4"
1.67319504973443e-24,0.361249548844868,0.306,0.271,6.45953680900475e-20,0,"NCBP3"
1.73915336790913e-24,0.299970910252587,0.38,0.359,6.71417549215e-20,0,"RAB4A"
2.2689711138954e-24,1.40532698991188,0.01,0.003,8.7595898823046e-20,0,"SPECC1-DT"
2.32265275340044e-24,0.448961848203171,0.225,0.191,8.96683321977776e-20,0,"PRAF2"
1.07454332801701e-23,0.464686707323951,0.207,0.172,4.14838197214248e-19,0,"ANKRD39"
1.20373306198727e-23,2.0462634480325,0.011,0.004,4.64713185910805e-19,0,"JAZF1-AS1"
1.66435004883541e-23,0.664406154437502,0.194,0.16,6.42538979853399e-19,0,"RNF220"
2.88856524599539e-23,0.680115664833024,0.114,0.084,1.11515949886898e-18,0,"MAP2K7"
3.16651786590006e-23,0.983530591265633,0.013,0.004,1.22246588730938e-18,0,"KCNT1"
4.54571553861024e-23,0.59066376963806,0.122,0.092,1.75491894083587e-18,0,"DELE1"
8.94977440209758e-23,0.353622297932978,0.351,0.326,3.45514990567379e-18,0,"PKIG"
1.16364988360966e-22,0.596454250557499,0.043,0.025,4.49238674066345e-18,0,"COL4A4"
1.42011120620607e-22,0.486219514719877,0.161,0.128,5.48248132267917e-18,0,"LRWD1"
1.48534510936378e-22,1.75995844186446,0.01,0.003,5.73432332920981e-18,0,"CALHM5"
6.68252580105811e-22,1.37007738448372,0.014,0.005,2.57985591075649e-17,0,"MMP25"
