"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PIP5K1P1",2.61256863629248,1.49863581188321,2.04067443153357,0.734382608379615,0.462715583386797,0.665106798050926
"PNPLA1",4.8225406245656,-0.888338033155757,1.20953269849605,-0.734447307013964,0.462676163671631,0.665106798050926
"SYNPO2L-AS1",31.2812263720151,0.411707588110905,0.560621474052931,0.734377128179777,0.462718922460116,0.665106798050926
"PRELID1P1",2.79478937894242,-1.2992538125921,1.77085552742552,-0.733687075241516,0.463139477512378,0.665667264642576
"C8orf76",76.1182723999622,0.244222577660071,0.332899946698352,0.733621558315738,0.463179418091876,0.665680638647951
"LAMTOR3P2",4.91702150145878,-0.876124237937729,1.19482003294976,-0.73326878841725,0.463394507486904,0.665945717803104
"RNU6-703P",4.57061916246444,0.996314883530299,1.35897358399564,0.733137785210617,0.463474396386798,0.666016477685916
"AIFM1",1917.02482438963,0.0601112077063363,0.0820181380467235,0.732901393983031,0.463618572846419,0.666076023149444
"CCDC77",240.374912012553,0.151493212924739,0.206693271634585,0.732937321697462,0.463596658703097,0.666076023149444
"LINC01909",3.69863674160403,-0.951172747945631,1.29796487916078,-0.732818555584207,0.463669102405011,0.666076023149444
"MGC32805",6.42490974266636,-0.802455932211609,1.09488342200749,-0.732914496723581,0.463610580750607,0.666076023149444
"SLC15A2",23.223959704229,-0.410766907175595,0.560526753223893,-0.732823018371651,0.463666380126949,0.666076023149444
"PSMC1P1",106.586565152699,-0.191579265962201,0.261476104177504,-0.732683648338843,0.463751399353509,0.666121330878655
"TFPT",770.012405098537,0.0772707384964261,0.105465112103262,0.732666347718568,0.463761953772943,0.666121330878655
"AGGF1P2",63.9935912394903,0.257075785167095,0.351199725452327,0.731993126805538,0.46417276291969,0.666491109858056
"ITGB2-AS1",3.08175488412332,1.26315994847992,1.72561428503455,0.732005964157068,0.464164927487859,0.666491109858056
"LINC02143",6.74745753434636,-0.847707072758656,1.15792255243816,-0.732093066996316,0.464111765167501,0.666491109858056
"MIR4322",4.08914986933701,-0.978387956931894,1.33645642902455,-0.732076209656906,0.464122053606358,0.666491109858056
"TMPRSS7",7.6144745224084,-0.718860001579441,0.981802100350306,-0.732184216475961,0.464056136651685,0.666491109858056
"ARID3A",1594.20567682509,0.058220944668068,0.0795452855085239,0.731922002616097,0.464216175757747,0.666509401548836
"SPAG5-AS1",48.4265647079059,-0.267730068625994,0.365864294471256,-0.73177424709595,0.464306370111216,0.666594854056599
"DDX58",29.8900285678917,-0.358244918677495,0.489660137307838,-0.731619528285749,0.46440082551645,0.666653220744733
