"GeneName","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SMIM11",169.064961750075,2.39268305853426,0.29614801561676,8.07934861069806,6.51136397835762e-16,2.05274923368992e-14
"NPR3",193.122354943652,1.66103586636485,0.206581762372821,8.04057360768933,8.94188976949756e-16,2.79905180323551e-14
"MYH8",130.872919695777,2.21313334875456,0.275861453494009,8.02262628839016,1.03507892983934e-15,3.21280950859388e-14
"LTA",45.4250004638662,5.20589707493695,0.655788019222796,7.93838393251938,2.04832468624008e-15,6.20129598237746e-14
"TMEM63A",90.7218065572876,2.68157051610572,0.338136801971017,7.93043082111945,2.18386936666383e-15,6.58463391738925e-14
"SPATA18",94.4697817848304,2.421712308384,0.306197960295076,7.90897596460226,2.59514706392875e-15,7.76124319889286e-14
"CSF1R",61.9016663034256,2.96750342181152,0.378905905838216,7.83176872170101,4.81053850194791e-15,1.40451223729036e-13
"NPC1L1",43.8656084635162,4.63159845222966,0.597653922810837,7.74963281500222,9.2158643829294e-15,2.61818093271644e-13
"C1orf162",147.261906393072,2.01668005570698,0.263449735416209,7.65489497463697,1.93470291791555e-14,5.30568900574832e-13
"CMYA5",157.835011849022,1.71448933891992,0.225469136151319,7.60409769685409,2.86898467251411e-14,7.76204153880315e-13
"LPAR5",47.5636316156501,3.68760956828202,0.491070055068501,7.50933503320136,5.94284547840294e-14,1.54730721508865e-12
"GAL3ST1",150.43728238128,1.59214145497023,0.212826354822349,7.48094124103768,7.37921692438765e-14,1.90115773869177e-12
"ITGA2B",164.25815440831,1.68899205715097,0.225846854611017,7.47848386049019,7.51849323664203e-14,1.93208615969744e-12
"FOXJ1",69.7711434126907,2.70194534269366,0.362922293511423,7.44496932539256,9.69669471613286e-14,2.46947699381745e-12
"GPNMB",76.4457788404002,2.33519783342619,0.314043001278245,7.43591745054425,1.038446749861e-13,2.62950400699929e-12
"CORIN",87.1932687046739,2.18420321467231,0.294147941821083,7.42552608442477,1.12332526979087e-13,2.83147056329632e-12
"BHLHE41",150.453396204825,1.98340984447198,0.267345675649358,7.41889630215434,1.18100330211454e-13,2.95999819695321e-12
"SLC6A7",98.8231989039913,-1.97157788396482,0.266197179858781,-7.40645669127958,1.29718578119508e-13,3.23288496887706e-12
"BHLHE40",117.927747795276,2.08036313523206,0.28164597418611,7.38644726324889,1.50803921906411e-13,3.7331561473275e-12
"TBX2",100.235001343706,1.97574648134186,0.271599044215893,7.27449718037795,3.47713138847766e-13,8.25669471656643e-12
"MCM10",93.9900798295903,2.12964523905021,0.299296412963592,7.11550538799566,1.11503489923793e-12,2.5027218412814e-11
"CHST9",73.7071606498597,-2.6179857230256,0.372204343521246,-7.03373232632939,2.0108071424646e-12,4.35858696081137e-11
"FOXS1",37.9111586732817,4.57171215798573,0.65818561671888,6.94593142398973,3.75971379973826e-12,7.85705628914141e-11
"GLI1",33.9299216265005,4.09150407607272,0.59640415539594,6.86028767414684,6.8722015976069e-12,1.38640559304137e-10
"CTXN3",168.58742085304,-1.5801724947191,0.232889867580673,-6.78506330539146,1.16035619525262e-11,2.3031249288911e-10
"AMDHD1",33.4350126020945,4.55503340504095,0.67468708272265,6.75132742524052,1.46498567910407e-11,2.86157087945738e-10
"CDC42EP1",68.9876080950661,2.4449601331856,0.362745721352916,6.74014878539916,1.58224523356464e-11,3.08245328028336e-10
"RSPO3",73.5166333580689,-2.23811210104721,0.335222595759208,-6.67649534775052,2.44723830909005e-11,4.64492547328233e-10
"H2BC12",110.964827475623,1.75706537243102,0.263259783117018,6.67426430131949,2.48475464756625e-11,4.70805694394595e-10
"FAM83G",101.956958108151,1.81072570070719,0.271754341752257,6.66309759406872,2.68115486703647e-11,5.05422813989643e-10
"TAF4B",90.9649200404734,2.18642040461785,0.32968286261911,6.63188977203184,3.31416044750191e-11,6.15832786428756e-10
"NUDT17",136.208496535478,1.58209959746483,0.241840155238372,6.54192268403655,6.07329010142044e-11,1.08832375088693e-09
"MKI67",184.993799525694,-1.60637377004917,0.247618406583679,-6.48729548102606,8.73908467795772e-11,1.52768312012545e-09
"GADD45B",64.3671452770496,2.37128767592376,0.365623314907793,6.48560302157365,8.83775857027848e-11,1.54249554352392e-09
"MGAM",62.5856319498114,3.00649937576749,0.469130859332083,6.40865830068808,1.4680580073563e-10,2.51272944785787e-09
"ABCC2",49.5513335380926,2.96626367723904,0.46361198765524,6.39816000496706,1.572604493825e-10,2.67923864917945e-09
"MYH3",96.6942572888542,1.89893714188706,0.2985767967092,6.35996220341439,2.01803400075582e-10,3.3937014035507e-09
"ESRRB",153.397918828044,1.56232033689564,0.246582102897467,6.33590320845498,2.35954887718418e-10,3.90277849035599e-09
"H4C5",54.0999139193412,2.94630002976715,0.465660876134796,6.32713672280743,2.49752052361261e-10,4.11254663006479e-09
"GPR149",51.7873520696489,-2.50791279152899,0.400139975074555,-6.2675887133289,3.66681729368181e-10,5.93204192444972e-09
"PKD1L1",51.3452229848741,2.70344541423061,0.43164228243118,6.26316170650319,3.77249048714527e-10,6.08077108310357e-09
"N4BP2L1",115.145016522111,1.58652231355384,0.258684206122998,6.13304668781941,8.62118333402562e-10,1.33516730836474e-08
"ADCY10",56.4037705982743,2.46195820237583,0.402301510213574,6.11968421661858,9.37609794755242e-10,1.44399738119195e-08
"H4C8",97.8018427502859,1.87364269944101,0.306680849013945,6.10942191357964,9.99926643932443e-10,1.53783019853154e-08
"MGARP",25.8202884187852,4.87072200770507,0.802290785194635,6.07101826119496,1.27101732679757e-09,1.92795643998334e-08
"BCL11B",116.61782434464,-1.86653070538761,0.311992266756012,-5.98261849498757,2.19578658424014e-09,3.21820880104758e-08
"FUT6",29.3677625429959,4.03046345466569,0.674266379510768,5.9775536451782,2.26513348257739e-09,3.30670640520582e-08
"THBS2",107.722331052041,1.65097855012312,0.279745579214783,5.90171453203031,3.5974323975699e-09,5.11006266948777e-08
"NPFFR2",33.067378550036,3.67748960184917,0.625971952625012,5.87484724583526,4.23233429913058e-09,5.95282815471062e-08
"MIR34AHG",44.0194457551943,2.54143192456322,0.443600843975246,5.72909623387696,1.00967106934234e-08,1.35918676615664e-07
"GPR62",86.2631891992494,1.89013142631254,0.331501219786247,5.70173294545132,1.18595525442659e-08,1.58301421807689e-07
"TNNC2",39.3208644758952,2.91185713594889,0.51482909402137,5.65596849471762,1.54969894646906e-08,2.03298087636673e-07
"ESPNL",46.0673572998993,2.65920407478034,0.471102248003871,5.64464314498132,1.65524214000952e-08,2.16886701009773e-07
"C19orf38",35.5910702430533,2.68390296390902,0.479001914453144,5.60311531734297,2.10533053793116e-08,2.71838215489817e-07
"MYO1A",15.9012355314688,7.39569613231629,1.32924983821129,5.56381194845081,2.63944377152882e-08,3.36677406960832e-07
"LYZ",22.2953078700271,4.6457936413491,0.836467659802847,5.55406247558226,2.79105652105218e-08,3.5458594642598e-07
"DIO3OS",39.4700255920037,2.69774729166547,0.487788778297825,5.53056448137135,3.19201933347603e-08,4.03211072312546e-07
"SERPINF2",23.5887757867278,3.84828301462886,0.696989877321068,5.52128967700366,3.36520456534206e-08,4.24602863372777e-07
"GAD1",92.1115841250814,1.61165386608153,0.29322076926359,5.49638373205662,3.87658478026446e-08,4.83339142377649e-07
"C1QL4",74.2541411087426,-1.66095314636213,0.303053854439699,-5.48071942339418,4.23599798301316e-08,5.24311361085371e-07
"TNFRSF11A",24.2186118969307,3.43230455409186,0.632426366514208,5.42720028105398,5.72448814736713e-08,6.96857245266127e-07
"C1orf116",22.5199740596782,6.92434116216012,1.2827117220966,5.39820525756342,6.73108349814734e-08,8.11359525585505e-07
"SPHK1",43.5377210199524,2.45642485023141,0.459405805337986,5.34696083873867,8.94433588291123e-08,1.06251796792651e-06
"PCDHGA8",62.6847263781221,1.89043489728035,0.353976867474134,5.34056055914018,9.26596172740758e-08,1.09777836718018e-06
"PCDH18",73.4463519087232,-1.65919762159543,0.31282903898188,-5.30384783649046,1.13386837659651e-07,1.32280659158974e-06
"BCL2L12",70.8283542723634,1.89215561009382,0.357467987113409,5.29321695453954,1.20183197004584e-07,1.39633051118367e-06
"ANPEP",13.5127115711846,7.16063586379271,1.35303297777254,5.29228480120348,1.20797575745919e-07,1.4026081578347e-06
"MOBP",27.8426942826644,3.51645499181031,0.66685843825227,5.27316562271654,1.34090449641488e-07,1.54609994471496e-06
"LSMEM2",27.5419008513014,3.16345550648806,0.604059875066526,5.23698996914778,1.63216559602676e-07,1.86193076317877e-06
"GBP2",82.5078540710832,1.60396558891808,0.307540920797666,5.21545420608707,1.83367358455082e-07,2.07257559242564e-06
"EPHA1-AS1",72.2917278089844,4.6421997032813,0.890691648033194,5.21190438187234,1.86911886957089e-07,2.10940692006494e-06
"HOXC10",12.8465808901509,7.08797594139239,1.36039952464506,5.21021642024,1.886204773944e-07,2.12543777251296e-06
"KLKB1",27.701477635425,3.39941236448138,0.653902892568802,5.19865014073738,2.00740946040105e-07,2.24941664648788e-06
"DAPP1",12.6704912901535,7.06825218465629,1.36390955223444,5.1823467128569,2.19111423905744e-07,2.44044032333066e-06
"POU5F1B",63.888922505836,-1.71145174167201,0.330910442672385,-5.17194842160486,2.31665538552724e-07,2.57379017756543e-06
"MTFR2",31.5571390887182,2.55121537118688,0.499823246954166,5.10423512058219,3.321351222992e-07,3.60141224478373e-06
"CTRB1",23.844034071992,3.54091099842881,0.696077987807134,5.08694580270209,3.63875762727085e-07,3.91489280744439e-06
"PLAC8L1",75.4895535694361,1.52194811289908,0.299522469624166,5.08124854475455,3.74962125478306e-07,4.02634002860766e-06
"BCL2L10",59.386243448463,1.81313875352489,0.360048580404957,5.03581697638024,4.7581503433406e-07,5.05533486550507e-06
"OASL",11.5724239927954,6.93714016741768,1.37992370782544,5.02719108895493,4.9771633490263e-07,5.26779541259211e-06
"ZMYND10",74.8734105695872,1.82547186106985,0.365185800460914,4.99874819548256,5.77036980087604e-07,6.05806708079638e-06
"CD79A",24.1909070816415,3.41453340353503,0.687637270292418,4.96560258009721,6.84880796703979e-07,7.10266959318452e-06
"FOSB",39.1933063868148,2.81641399886733,0.567848903137669,4.95979473290367,7.0567706171362e-07,7.30464876182607e-06
"LRG1",20.4425766223824,3.62024649984163,0.730570221149378,4.95537101710228,7.21923999884926e-07,7.4623540595298e-06
"CNN2P1",22.264282518464,3.4498695770065,0.697135005244907,4.94863914600666,7.47341542385445e-07,7.70350054705742e-06
"ESAM",55.0386964438042,1.77213958139484,0.358233369776973,4.94688583170834,7.54101747766083e-07,7.7623375720052e-06
"LY6G6C",20.3134274201428,3.45406239573793,0.702869357223227,4.91423101639205,8.91316025306289e-07,9.05680209185192e-06
"PRR5L",59.3264550946479,-1.88382519766641,0.385301709648884,-4.88922096759731,1.01235808684455e-06,1.0165379682376e-05
"KIT",76.3836720029971,-1.52719445349257,0.313582655620998,-4.87014962759409,1.11513772488363e-06,1.11217273498871e-05
"LINC02004",10.43606961368,6.78819622474451,1.40027063641278,4.84777445746814,1.2485423218767e-06,1.23686168869531e-05
"WNT11",56.7736134442884,1.7445931575013,0.36029324184815,4.84214788085474,1.28443113663606e-06,1.26942526196747e-05
"RFX4",72.2057326942792,-1.79701864786246,0.37151417241893,-4.83701237065081,1.31805228026854e-06,1.29758963588181e-05
"DUOX2",19.0092703442993,4.40179133805528,0.914979199419343,4.81081027945631,1.50319651235841e-06,1.46745663939144e-05
"LINC02340",25.6251837134546,2.88418153005427,0.600638561110058,4.80185874966789,1.57199568393755e-06,1.52892602384915e-05
"ITGB4",17.8210622373492,4.03365364390113,0.84501927796615,4.77344570600756,1.81100388169889e-06,1.7387994319253e-05
"RRAD",45.6063950458406,2.05854111172395,0.43172556413987,4.76817052940841,1.85906394490419e-06,1.77953910746862e-05
"PCDHGC5",65.7948355678436,1.76995337486811,0.371282244867398,4.76713712905997,1.8686213220147e-06,1.78636969665258e-05
"PTGDR2",48.3280700224038,2.05606178859487,0.43190309583219,4.76047013423984,1.93142515264072e-06,1.84005036819164e-05
"MYO15A",49.9642010684321,1.91410578928518,0.404260501080957,4.73483257495361,2.19236000737955e-06,2.07258091940695e-05
"OSM",10.0133381653561,6.72767381590889,1.42222881422061,4.73037372653409,2.24106887841515e-06,2.11591703703949e-05
"ACRBP",48.2622839855098,1.93131234015005,0.410706806613826,4.70241132859043,2.57106887416235e-06,2.4028853570138e-05
"NPIPB6",54.3357169828903,1.79333012956948,0.381915141403027,4.69562459079625,2.65793300235244e-06,2.47570350484267e-05
"PKD1L2",16.6822673218957,3.93167258783183,0.839357856523514,4.68414342854451,2.8113310450776e-06,2.60651727518275e-05
"LINC01823",18.9919682783906,3.50570143553465,0.748538325431076,4.68339604858007,2.82160578698314e-06,2.61494797620284e-05
"NUTM2F",37.1840509681241,2.20511384481156,0.47159601829406,4.67585339839866,2.92733683342395e-06,2.69824620826761e-05
"VN1R5",10.0452935358215,6.73193389718388,1.44969123773638,4.64370186005639,3.42221306192844e-06,3.11803199973398e-05
"FUT3",66.7258033261389,1.66027464194597,0.358256037393636,4.6343242504012,3.58105319226993e-06,3.257389568357e-05
"STXBP2",52.0684942731171,1.7210626612934,0.371416334349768,4.6337829064692,3.59043518986067e-06,3.26458180718186e-05
"HRH4",15.8691417689123,4.1326375068325,0.897583619719098,4.60418106574386,4.14092077405266e-06,3.71926613841556e-05
"PRIMA1",58.1873430875363,-1.80417161625669,0.394965542552867,-4.56792155739813,4.92584296489304e-06,4.37104373119679e-05
"LY75",38.7050965115863,2.13216427649075,0.469884166517324,4.53763805725541,5.68877879413079e-06,4.95662848397278e-05
"SRL",17.3660393227496,5.64075002899429,1.24797641480547,4.51991717317313,6.1863829820317e-06,5.36484489715296e-05
"MYL9",23.908255939849,-2.95403546449883,0.653787285621155,-4.51834339618923,6.23253452514115e-06,5.40275055134739e-05
"LY96",8.7143798579064,6.5273124268827,1.44623394816165,4.51331711247668,6.38214858773677e-06,5.5216313680689e-05
"CFAP61",92.6158257361391,1.55026464340475,0.343777710140374,4.50949726429831,6.49814325746117e-06,5.61101866683079e-05
"RASL12",13.2753808021702,6.15400944160159,1.36718952013402,4.50121168351139,6.75671719744863e-06,5.80906495327467e-05
"EMSLR",55.159482955366,1.62756091802515,0.362487318462978,4.48998029759041,7.12297618184608e-06,6.09348998378182e-05
"H1-3",8.47309119562726,6.48822040932373,1.45411806419472,4.46196259374361,8.12124048741284e-06,6.86258775207841e-05
"CD38",15.4659330658969,3.82898718899188,0.861496367333171,4.44457728921691,8.80648453330354e-06,7.39925243760595e-05
"SMIM38",51.2738020044171,1.76983890545558,0.39962136864618,4.42878946001153,9.476347322293e-06,7.90803328015333e-05
"PBK",26.8032064456894,-2.31294043898488,0.526007232508592,-4.39716470808621,1.09674119206265e-05,9.03984332273319e-05
"NAALADL1",28.2803564114651,2.79545200079092,0.641769972199949,4.35584730025351,1.32553162812971e-05,0.000107692145602565
"MAP3K7CL",24.0765500006052,2.69391173440402,0.618788247213461,4.35352763491435,1.33964199257607e-05,0.000108758682823554
"IL5RA",37.6289251549671,2.47631945023694,0.568871341418573,4.35303955383274,1.34262914787025e-05,0.000108961223584586
"ADCY4",8.03757759911712,6.41127078351052,1.48411922890798,4.31991625647756,1.56088422503753e-05,0.000125159162261976
"ITPKA",54.7168396386735,1.54159850421385,0.357086214846712,4.31716050667377,1.58049231799888e-05,0.000126502262168655
"DMP1",7.71799793026328,6.35269005997168,1.47458430650281,4.30812265664077,1.64646076950078e-05,0.00013107130679792
"KLRD1",25.7496802706882,2.47312342063666,0.575243601216739,4.29926280867023,1.71367167084816e-05,0.000135602105998625
"ALOXE3",196.17389008029,2.66639329835051,0.621232546513617,4.29210174726747,1.76989807647129e-05,0.000139592353280064
"TDH",55.3781024778595,1.94085905940715,0.453188349659752,4.28267642110464,1.84658615062858e-05,0.000145226716771717
"SBSN",73.7458902829732,3.39953106832044,0.794384454056979,4.27945316774364,1.87353053588138e-05,0.000147188868617646
"DEPDC1",22.5669717268422,-2.67222136982375,0.625565466569287,-4.27168939564182,1.93997662515048e-05,0.000151762540442578
"UNC5CL",28.0155909527152,2.49242312693758,0.586072278460742,4.25275724264536,2.11154439523294e-05,0.000164428532761788
"PCAT19",7.553224068697,6.32163866071992,1.48687327201821,4.251632455629,2.12217937125655e-05,0.000165198563718884
"CR2",7.72726246106515,6.35425258958821,1.49498107130587,4.25038999593335,2.13398622312602e-05,0.000166000875585244
"NWD1",47.0809122680835,1.66570319609173,0.39242587731743,4.24463138740558,2.1895304726225e-05,0.000170022803121434
"UXT-AS1",41.6201593526657,1.93928598228585,0.457946819734271,4.23474058278458,2.28815699124077e-05,0.000176936416398146
"CEP55",15.6246946705187,-3.69864199790303,0.877553107358936,-4.2147215557522,2.50086540965056e-05,0.000191776342276426
"SLC24A4",45.8662539705908,-1.65613759305716,0.394122483707082,-4.20208859306801,2.64463588086985e-05,0.000202149429044846
"CNDP1",22.5328536573957,2.48527545691327,0.593754327778906,4.18569657624239,2.84292908373569e-05,0.000216060657802728
"PNPLA1",42.9361814334766,1.83851190922201,0.440491970691059,4.17376940228373,2.99601007360635e-05,0.000226965255364227
"PTAFR",33.0366231072454,2.15630290806459,0.517522598610618,4.16658695456695,3.09193986224125e-05,0.000233223316602799
"COL14A1",13.6906807431824,4.69712323911822,1.12974922959738,4.15766890214405,3.21511550695282e-05,0.000241690629362679
"SIGLEC1",35.7806490339809,5.36573120279324,1.29833731357497,4.13277131196262,3.58415298218573e-05,0.000267252492775065
"STARD8",49.5051958730963,1.58490607294324,0.38486599570985,4.1180724995463,3.82054512958691e-05,0.000283163041737736
"COL1A1",22.1265245606702,2.624634407681,0.638856045394772,4.10833461873111,3.98522423516612e-05,0.000294480793150122
"CDK1",36.6372734418523,-1.83198383649962,0.446703789064853,-4.10111550729123,4.11163245145906e-05,0.000302911244285088
"CTRB2",16.1734842659026,3.0644640758419,0.75640583330598,4.05134907863973,5.09231679534282e-05,0.000368776384154882
"RPS15AP36",28.0323831818975,2.11065348337653,0.521700478816858,4.04571889250168,5.21627980690891e-05,0.000376767259812993
"MMP14",38.0986463589521,2.16132723194037,0.534753560064558,4.04172574686449,5.30592669725977e-05,0.000382992380094768
"GPR179",39.5102984926149,1.75978313638209,0.436435731195951,4.03217016984337,5.52641460768235e-05,0.000397414572570349
"TACSTD2",6.57601536333312,6.12205711971794,1.51834423660518,4.03206135481244,5.5289747159696e-05,0.000397414572570349
"UROC1",18.2153577989601,2.99554032327176,0.744098311794965,4.02573191712491,5.6798369232523e-05,0.000406929332950782
"LINC01838",6.70039157271171,6.14986425709678,1.52804164289018,4.02467058781511,5.70551235194777e-05,0.000408636549711832
"LINC02551",15.1421022289387,3.3509954268914,0.833799709653216,4.01894530316532,5.84592387081294e-05,0.000417342390919229
"GOLGA6A",24.8576863930851,2.32473596663205,0.579923056383594,4.00869725913146,6.10546273516729e-05,0.000433911354502207
"NLRP9",12.0631532378444,4.50563673084585,1.12441837505182,4.00708208867381,6.14735019223952e-05,0.000436636171741705
"SNX31",13.1443564010047,3.56010779241208,0.888457318475631,4.00706676435547,6.14774890943541e-05,0.000436636171741705
"SLC1A7",6.38606795004289,-6.16875760168875,1.54260648554686,-3.99891849249026,6.36325874445372e-05,0.000450064810717498
"THEG",6.55690150385524,6.11827044133508,1.53481738657477,3.98631817364875,6.71065097570955e-05,0.000472671600074564
"BEST2",17.8891197350784,3.21451309464631,0.806868880955489,3.98393490010385,6.77834486122022e-05,0.000476529701790549
"GPC3",22.7523926146682,-2.29302224000349,0.577063155865704,-3.97360707696461,7.07923110409411e-05,0.000495322363467299
"OR2K2",22.6015829201171,2.31366991995364,0.582735687302464,3.97035906735663,7.17643961080778e-05,0.000501173193520944
"ATP4A",24.0661608335461,2.29535602668796,0.579849667915308,3.95853641675832,7.54104443898714e-05,0.000524979095562203
"GZMM",31.0284454181738,1.95522144812829,0.496071952095178,3.94140696701424,8.10050533433384e-05,0.000561102608933152
"DLX6-AS1",14.2946496917099,-3.35117022882125,0.853350966220502,-3.92707146470298,8.5986438178237e-05,0.000591718241082886
"HSPA6",31.5728811982598,2.29832309948325,0.589477765903957,3.89891397508233,9.66250926119818e-05,0.00065878309445341
"NFATC1",28.6219538334023,2.35418149159419,0.604476675228995,3.89457788541196,9.83698814882017e-05,0.000669030069826488
"ADAMTS7P1",30.2007280666012,1.86984986127532,0.480954920898023,3.8877861105652,0.000101162709575434,0.000686337193627815
"PTPN22",22.8301231102361,2.87613829523602,0.740879708859814,3.88205839739125,0.000103575995044748,0.000699920716438267
"RPSAP5",6.08949189968107,6.01129382491376,1.55168106471918,3.87405244646823,0.000107040360972863,0.000721788613251198
"ANGPT1",25.0526595347694,-2.13807751824527,0.551968598864107,-3.87354918856835,0.000107261745349016,0.000723061128942759
"H1-7",33.7333782553051,1.91164694610588,0.494950433924946,3.86229976797183,0.000112324619210033,0.000753975173714659
"TRIM75P",10.4467749256549,4.88999858142305,1.26982545941777,3.85092182957584,0.000117674057614871,0.00078441101478154
"KCTD4",59.1829959943057,-1.57143571056892,0.408443468956376,-3.84737627114991,0.000119389537108325,0.000794888641920681
"AQP1",38.921481625486,1.6814361609196,0.438234690825409,3.83683947464917,0.00012462787731323,0.000828518940468339
"SLC6A20",15.8168577625399,3.21476036807549,0.839682178111042,3.8285442419505,0.000128903461355798,0.000852843797687641
"TRPC5OS",13.4480240389548,3.3396570671072,0.873669511376034,3.82256336477534,0.000132071524922991,0.000872760501066201
"CCNO",21.4664175260629,2.22988876010375,0.586389407807786,3.80274392820323,0.000143102250899581,0.00094004034273037
"MEP1B",17.9830919930331,2.58629364517517,0.680640916433258,3.79979161218818,0.000144817812400297,0.000949337383362257
"MEG8",18.8841500884925,2.46955097182991,0.650494045914076,3.79642363729816,0.000146798553659702,0.000960330709737764
"COL13A1",44.6140729859115,-1.54952660927154,0.408340796195207,-3.79468968986088,0.00014782822635221,0.000966209827938795
"UCN2",10.444619660202,4.2843970697789,1.12924868386774,3.79402440842755,0.000148225093515876,0.000968231860861825
"ASCL2",5.76780166039666,5.93301831386097,1.56955030458507,3.7800752843213,0.000156780945905364,0.00102020556125599
"RPE65",15.4277247921015,-3.11769015738282,0.83444243080145,-3.73625554298383,0.000186780856211533,0.00119090957326921
