"GeneName","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-miR-139-3p",229.937749000165,-1.45851120993239,0.347959492664353,-4.1916120717514,2.76979306499582e-05,0.000449321986099322
"hsa-miR-484",2256.43852100876,-0.564739667288412,0.135918195381162,-4.15499680307471,3.25292090489875e-05,0.000520467344783799
"hsa-miR-378g",2.79565025584786,2.71040414263346,0.658641070511652,4.11514596338175,3.86934479946065e-05,0.000610729016995951
"hsa-miR-363-5p",17.0892005322976,1.18777218157082,0.289306086583637,4.10559001919734,4.03284193430574e-05,0.00062804791723588
"hsa-miR-128-3p",167513.020075891,-1.41944704131685,0.346589021696715,-4.09547606086309,4.21301761729369e-05,0.000647474286447241
"hsa-miR-320b",1357.49670259757,0.508222772271108,0.124318045994873,4.08808526713867,4.34948294534623e-05,0.000659765724696675
"hsa-miR-3960",113.860290105135,1.22896802442463,0.300942905390073,4.08372486080599,4.43195023275703e-05,0.000663656137417976
"hsa-miR-196a-5p",28.2800697910077,3.79373287382356,0.931224799122715,4.07391735851273,4.62288915362745e-05,0.000683485383726185
"hsa-miR-183-5p",1850.50835470438,1.90397209118343,0.468529239982286,4.06372095635998,4.82965598825995e-05,0.000705129774285953
"hsa-miR-449a",57.0528105162955,3.0185647562918,0.747742359369514,4.03690484893355,5.41610225902015e-05,0.000780988572658709
"hsa-miR-34c-3p",9.14348566139402,1.89194475955826,0.469513460023809,4.02958577473437,5.58752251184759e-05,0.000795881255346095
"hsa-miR-3195",20.3307411386846,1.18957496077171,0.297216014431263,4.00239187329127,6.27053272452048e-05,0.000882407496655412
"hsa-miR-96-5p",342.543560824928,1.78791212917113,0.447376803095942,3.9964345866804,6.43036393193541e-05,0.000894126794345304
"hsa-miR-135a-5p",16154.5685237757,0.676303745844226,0.171709410860102,3.93865276490429,8.19404156134413e-05,0.00112595771101764
"hsa-miR-128-2-5p",30.0333265005924,-1.76184195839717,0.449865527749694,-3.91637467136061,8.98905120084924e-05,0.00122083858169673
"hsa-miR-200c-3p",142.369756582274,1.36176985365464,0.350742194989763,3.88253786714879,0.000103371912307015,0.00137440879516417
"hsa-miR-378d",210.510749764346,1.4078975918912,0.362662398255035,3.88211625651117,0.000103551347580862,0.00137440879516417
"hsa-miR-1301-3p",336.903552512387,-0.537336994024193,0.138620100667633,-3.87632811862226,0.000106044659160058,0.00139168721234773
"hsa-miR-671-3p",160.291225067065,-0.356093323498114,0.092399641420132,-3.85383880310739,0.000116280167615103,0.00150905817527156
"hsa-miR-450a-1-3p",2.64943006436332,4.65285326727491,1.21636294150744,3.82521787576711,0.000130656483730814,0.00167699750546803
"hsa-miR-20b-5p",1177.05477299386,2.02695976091812,0.537382013938557,3.77191589659321,0.000161998863985277,0.00205668122972612
"hsa-miR-1286",1.39114678129215,-2.84165629650838,0.756828908848513,-3.75468783404674,0.000173557649868837,0.00217973478544948
"hsa-miR-139-5p",17854.9625629301,-1.22796104709597,0.327315022250779,-3.75161836035484,0.000175696773204959,0.00218312586280205
"hsa-miR-499a-5p",384.242957996655,1.10082978862909,0.293906687589393,3.74550779248352,0.000180029258607094,0.00221341235845353
"hsa-miR-3074-5p",5620.66170952812,0.379719266891183,0.102064342769539,3.7203910453682,0.000198914543645344,0.00242012694768502
"hsa-miR-145-3p",6.10183371888415,3.72894973761678,1.0057756926343,3.7075361483931,0.00020928554975527,0.00246914668802177
"hsa-miR-660-5p",164.995469090992,1.32288270239483,0.356367390668273,3.71213174110604,0.000205520959795589,0.00246914668802177
"hsa-miR-1299",23.317379407188,-2.68267206593223,0.723105251311477,-3.70993304372598,0.00020731406859912,0.00246914668802177
"hsa-miR-10400-5p",227.502457823923,1.5809818177617,0.427066478655279,3.70195718179473,0.000213942729522048,0.00249885108081752
"hsa-miR-4488",75.8554777052166,1.12193764366611,0.303797333317706,3.6930463852782,0.000221583586465713,0.00256247157417775
"hsa-miR-106a-5p",494.845938606457,1.78411034332879,0.485914298664243,3.67165639750308,0.000240983534975691,0.00275949773383929
"hsa-miR-663a",3.58004792817785,3.56432009362151,0.976143047500672,3.65143213666033,0.000260782012927832,0.00295721738931755
"hsa-miR-378a-3p",4101.27366676504,1.35388359715454,0.371968121490153,3.63978394635192,0.000272866894814683,0.00306450512638029
"hsa-miR-1908-5p",23.1718839831493,-1.15173717894331,0.317498955927201,-3.62753060267508,0.000286144868232432,0.00318302101043314
"hsa-miR-20b-3p",6.027048393178,1.65798487186437,0.458776728349671,3.61392540076856,0.000301595870946262,0.00332324506853994
"hsa-miR-3940-3p",15.2766772548225,-1.48203533188384,0.414312876193923,-3.57709213746513,0.00034743773432025,0.0037925913428603
"hsa-miR-26b-5p",6452.1642461334,0.387684198540556,0.108651959501587,3.56812891657875,0.000359539603900449,0.00385268126014426
"hsa-miR-146b-3p",27.9621080982963,0.833292204742685,0.233469857524745,3.56916397507274,0.000358122233018936,0.00385268126014426
"hsa-miR-744-5p",2716.64091582288,-0.688078054301025,0.193446578979685,-3.55694092875783,0.000375198482076196,0.00398392570059089
"hsa-miR-2355-3p",30.2107587222045,-0.701303804567983,0.197450133676891,-3.55180212597679,0.000382602467157924,0.00402594307784194
"hsa-miR-23a-3p",774.021001577595,0.478897208006087,0.135280373936606,3.54003462638642,0.000400074536977064,0.00413528370963903
"hsa-miR-330-3p",614.692594924764,-0.980661935743486,0.276966560466427,-3.54072323421281,0.000399031914338499,0.00413528370963903
"hsa-miR-450a-2-3p",3.44230605380042,4.09268130342608,1.16688279052076,3.50736281027813,0.000452571645935403,0.00463687440747851
"hsa-miR-6868-3p",24.3319391145932,1.02454313015943,0.292923394174112,3.49764870452937,0.000469378956888626,0.00476725757952969
"hsa-miR-24-3p",10832.5390172447,0.409394021751778,0.117828517201839,3.47449014444009,0.000511825165474418,0.00515354994201828
"hsa-miR-149-5p",14517.2922330615,-0.299940746244834,0.0866079588233657,-3.46320073027646,0.000533790020292784,0.00531246479721072
"hsa-miR-378e",7.49130814867931,1.87266844320194,0.540962325324267,3.46173542137044,0.000536704491499028,0.00531246479721072
"hsa-miR-146b-5p",1897.6398859355,0.754022913223151,0.218951719858957,3.44378620870789,0.000573629097495125,0.00563024189810342
