"gene","module"
"RAB27A","cyan"
"ENSG00000259692","cyan"
"SLCO3A1","cyan"
"POLR2C","cyan"
"PITPNM3","cyan"
"NTN1","cyan"
"ENSG00000279668","cyan"
"HOXB2","cyan"
"HOXB3","cyan"
"HOXB-AS3","cyan"
"HOXB7","cyan"
"CELF4","cyan"
"IER3IP1","cyan"
"UBL5","cyan"
"NUCB1","cyan"
"FTL","cyan"
"CHCHD10","cyan"
"SYAP1","cyan"
"IGSF21","green"
"PINK1","green"
"PITHD1","green"
"MECR","green"
"ATP6V0B","green"
"AGBL4","green"
"ECHDC2","green"
"GNG12","green"
"DNAJB4","green"
"SAMD13","green"
"LINC01356","green"
"S100A6","green"
"LYPLAL1","green"
"SLC30A10","green"
"MAP10","green"
"ZNF512","green"
"SLC4A5","green"
"ZNG1B","green"
"RAB6C-AS1","green"
"PLEKHB2","green"
"INPP1","green"
"COQ10B","green"
"IGFBP5","green"
"DNAJB2","green"
"CHPF","green"
"PID1","green"
"TRPM8","green"
"OXNAD1","green"
"TTC21A","green"
"SYNPR","green"
"SUCLG2-DT","green"
"LINC00960","green"
"ENSG00000240086","green"
"PLSCR5","green"
"BCHE","green"
"LINC02482","green"
"ENSG00000287778","green"
"COMMD8","green"
"NPFFR2","green"
"THAP9-AS1","green"
"SCRG1","green"
"C4orf47","green"
"NSUN2","green"
"MARCHF11","green"
"NADK2","green"
"ARHGEF28","green"
"FAM174A","green"
"REEP5","green"
"SLC22A5","green"
"SPOCK1","green"
"PCDHA4","green"
"STK32A","green"
"TPMT","green"
"C6orf136","green"
"HSPA1L","green"
"MMUT","green"
"GCLC","green"
"NDUFAF4","green"
"SLC18B1","green"
"FUCA2","green"
"LPAL2","green"
"SFT2D1","green"
"GARS1","green"
"CROT","green"
"MYOM2","green"
"AP3M2","green"
"CHCHD7","green"
"FABP5","green"
"DECR1","green"
"MAL2","green"
"ENSG00000286282","green"
"CCN3","green"
"GPAA1","green"
"ENSG00000290885","green"
"ENSG00000291181","green"
"ENSG00000288891","green"
"ASTN2","green"
"ENSG00000285820","green"
"PTGDS","green"
"GAD2","green"
"ZNF365","green"
"RNLS","green"
"SORCS3","green"
"LINC02666","green"
"NAV2-AS6","green"
"BBOX1-AS1","green"
"LMO2","green"
"SLC3A2","green"
"FKBP2","green"
"CCDC85B","green"
"YIF1A","green"
"CCS","green"
"LINC02754","green"
"USP2","green"
"COPS7A","green"
"CD163L1","green"
"SLCO1A2","green"
"CPNE8","green"
"RXYLT1","green"
"LINC02389","green"
"GLIPR1","green"
"POLR3B","green"
"P2RX7","green"
"ENSG00000278291","green"
"SPRYD7","green"
"HEATR5A","green"
"NRXN3","green"
"ENSG00000258637","green"
"MOAP1","green"
"GPR176","green"
"MAP1A","green"
"CKMT1A","green"
"FAM81A","green"
"UBAP1L","green"
"RPP25","green"
"MESP1","green"
"ERVK13-1","green"
"GRIN2A","green"
"NOMO1","green"
"GPR139","green"
"PYDC1","green"
"TRADD","green"
"CALB2","green"
"SYCE1L","green"
"LINC02182","green"
"UBB","green"
"MED9","green"
"ENSG00000290430","green"
"SLC25A39","green"
"ENSG00000291175","green"
"PNPO","green"
"SLC35B1","green"
"HLF","green"
"PCTP","green"
"H3-3B","green"
"MFSD11","green"
"CLUL1","green"
"LINC00526","green"
"ENSG00000266846","green"
"L3MBTL4","green"
"FDX2","green"
"SDHAF1","green"
"FAM98C","green"
"CEACAM16-AS1","green"
"LAMP5-AS1","green"
"FAM182A","green"
"SLC32A1","green"
"RBM11","green"
"RFPL1S","green"
"PICK1","green"
"ENSG00000289007","green"
"ENSG00000238178","green"
"REPS2","green"
"MAOA","green"
"CENPVL3","green"
"MAGEH1","green"
"FAM226B","green"
"NAP1L3","green"
"RADX","green"
"TRPC5","green"
"DCAF12L2","green"
"ENSG00000269993","green"
"PNMA6F","green"
"PNCK","green"
"F8","green"
"RERE","greenyellow"
"KHDRBS1","greenyellow"
"AK2","greenyellow"
"PIK3R3","greenyellow"
"CCDC18","greenyellow"
"MEX3A","greenyellow"
"PBX1","greenyellow"
"KDM5B","greenyellow"
"H3-3A","greenyellow"
"HNRNPU","greenyellow"
"NBAS","greenyellow"
"SMC6","greenyellow"
"SLC30A6","greenyellow"
"NDUFAF7","greenyellow"
"SRSF7","greenyellow"
"ALMS1","greenyellow"
"LINC01117","greenyellow"
"PTMA","greenyellow"
"TRAK1","greenyellow"
"ANO10","greenyellow"
"SMARCC1","greenyellow"
"SENP7","greenyellow"
"PAK2","greenyellow"
"LIMCH1","greenyellow"
"HNRNPD","greenyellow"
"HNRNPDL","greenyellow"
"H2AZ1","greenyellow"
"BBS7","greenyellow"
"MND1","greenyellow"
"HMGB2","greenyellow"
"MRPS27","greenyellow"
"HNRNPA0","greenyellow"
"TUBB","greenyellow"
"HDAC2","greenyellow"
"CEP43","greenyellow"
"CYTH3","greenyellow"
"FAM133B","greenyellow"
"GPC2","greenyellow"
"TTC26","greenyellow"
"ZFAND1","greenyellow"
"ATAD2","greenyellow"
"KHDRBS3","greenyellow"
"HNRNPK","greenyellow"
"SET","greenyellow"
"WDR5","greenyellow"
"CACNA1B","greenyellow"
"KIAA1217","greenyellow"
"RTKN2","greenyellow"
"LCOR","greenyellow"
"NOLC1","greenyellow"
"SMC3","greenyellow"
"RASGRP2","greenyellow"
"EI24","greenyellow"
"PTMS","greenyellow"
"SLC2A3","greenyellow"
"BCL2L14","greenyellow"
"HNRNPA1","greenyellow"
"ATP2B1","greenyellow"
"TMPO","greenyellow"
"TMX1","greenyellow"
"ENTPD5","greenyellow"
"PKM","greenyellow"
"ARIH1","greenyellow"
"GGA2","greenyellow"
"TUBB3","greenyellow"
"KANSL1","greenyellow"
"CBX1","greenyellow"
"NME2","greenyellow"
"SKA2","greenyellow"
"USP36","greenyellow"
"PYCR1","greenyellow"
"SMARCA4","greenyellow"
"PRDX2","greenyellow"
"RUVBL2","greenyellow"
"MBOAT7","greenyellow"
"SON","greenyellow"
"GRK3","greenyellow"
"PHF21B","greenyellow"
"TMSB15A","greenyellow"
"IRX1","lightcyan"
"TGFBI","lightcyan"
"PCDHB5","lightcyan"
"PCDHGA3","lightcyan"
"ENSG00000287279","lightcyan"
"MARCKS","lightcyan"
"LAMB1","lightcyan"
"STMP1","lightcyan"
"DPP6","lightcyan"
"UNC5D","lightcyan"
"ENSG00000286693","lightcyan"
"MGAT4C","lightcyan"
"SLC8A3","lightcyan"
"GSG1L","lightcyan"
"ZNF439","lightcyan"
"ZNF506","lightcyan"
"ZNF737","lightcyan"
"ZNF677","lightcyan"
"ZNF667","lightcyan"
"DSCAM","lightcyan"
"RCAN3","magenta"
"YARS1","magenta"
"WLS","magenta"
"PKN2-AS1","magenta"
"RHOC","magenta"
"CHRM3","magenta"
"CEBPZOS","magenta"
"MEIS1","magenta"
"CD8A","magenta"
"CFAP221","magenta"
"RAPGEF4","magenta"
"NPPC","magenta"
"BOK","magenta"
"KCNH8","magenta"
"MYH15","magenta"
"ENSG00000289986","magenta"
"PTX3","magenta"
"MLF1","magenta"
"MAP3K13","magenta"
"CAMK2D","magenta"
"NUDT6","magenta"
"LINC01091","magenta"
"SLC7A11","magenta"
"ENSG00000249679","magenta"
"ZDHHC11B","magenta"
"IRX2","magenta"
"IRX2-DT","magenta"
"PARP8","magenta"
"BTF3","magenta"
"EDIL3","magenta"
"NR2F1-AS1","magenta"
"TMEM232","magenta"
"ENSG00000249112","magenta"
"LINC02240","magenta"
"ARHGAP26","magenta"
"PPARGC1B","magenta"
"EBF1","magenta"
"BCKDHB","magenta"
"TENT5A","magenta"
"MRAP2","magenta"
"ANKRD6","magenta"
"STXBP5-AS1","magenta"
"ENSG00000237773","magenta"
"OSBPL3","magenta"
"CFAP69","magenta"
"NPTX2","magenta"
"ACHE","magenta"
"COL26A1","magenta"
"CRISPLD1","magenta"
"LURAP1L-AS1","magenta"
"LURAP1L","magenta"
"ADAMTSL1","magenta"
"CNTNAP3B","magenta"
"HABP4","magenta"
"PALM2AKAP2","magenta"
"SVEP1","magenta"
"ASTN2-AS1","magenta"
"PBX3","magenta"
"VIM","magenta"
"LRMDA","magenta"
"RBM20","magenta"
"ABLIM1","magenta"
"NELL1","magenta"
"SYT13","magenta"
"ENSG00000291189","magenta"
"ENSG00000284634","magenta"
"RASSF8","magenta"
"SLC2A13","magenta"
"PRICKLE1","magenta"
"TMEM117","magenta"
"PDE1B","magenta"
"PPM1H","magenta"
"ENSG00000289218","magenta"
"BTG1","magenta"
"LINC02397","magenta"
"RMST","magenta"
"C12orf75","magenta"
"ABTB3","magenta"
"KSR2","magenta"
"FZD10-AS1","magenta"
"WASF3","magenta"
"CCDC122","magenta"
"DNAJC3-DT","magenta"
"NALCN","magenta"
"FGF14","magenta"
"MDGA2","magenta"
"SRSF5","magenta"
"PPP4R4","magenta"
"EIF5","magenta"
"LINC02250","magenta"
"CHP1","magenta"
"PEAK1","magenta"
"LETR1","magenta"
"BAIAP3","magenta"
"PRKCB","magenta"
"CDH8","magenta"
"GABARAP","magenta"
"SOX15","magenta"
"ITGA3","magenta"
"SCPEP1","magenta"
"MSI2","magenta"
"ERN1","magenta"
"MBP","magenta"
"AP3D1","magenta"
"NKAIN4","magenta"
"SYN3","magenta"
"DACH2","magenta"
"LINC03077","magenta"
"TCEAL7","magenta"
"KLHL13","magenta"
"MT-ND4L","magenta"
"MT-ND4","magenta"
"ATAD3B","midnightblue"
"SVBP","midnightblue"
"ACADM","midnightblue"
"PLEKHH2","midnightblue"
"ETAA1","midnightblue"
"ENSG00000291142","midnightblue"
"BRK1","midnightblue"
"CNOT10","midnightblue"
"IQCB1","midnightblue"
"COL25A1","midnightblue"
"FAT1","midnightblue"
"ENSG00000291113","midnightblue"
"CCDC167","midnightblue"
"RPF2","midnightblue"
"THSD7A","midnightblue"
"GALNT12","midnightblue"
"DNAJC25","midnightblue"
"DNAJC1","midnightblue"
"LTA4H","midnightblue"
"GANC","midnightblue"
"LINC02693","midnightblue"
"COASY","midnightblue"
"SMCHD1","midnightblue"
"ENSG00000267063","midnightblue"
"SLC35E1","midnightblue"
"PPDPF","midnightblue"
"DONSON","midnightblue"
"SHROOM2","midnightblue"
"PRDX4","midnightblue"
"MAGEC3","midnightblue"
"FAM131C","pink"
"FUCA1","pink"
"AK4","pink"
"DDAH1","pink"
"KCNC4","pink"
"LINC01138","pink"
"ENSG00000291232","pink"
"LINC00869","pink"
"C1orf54","pink"
"THEM4","pink"
"CREG1","pink"
"CD55","pink"
"SUSD4","pink"
"ACTN2","pink"
"LRATD1","pink"
"SLC30A3","pink"
"SOCS5","pink"
"CCDC85A","pink"
"C2orf74","pink"
"NPAS2","pink"
"DPP10","pink"
"DPP10-AS3","pink"
"DPP10-AS1","pink"
"THSD7B","pink"
"ERICH2","pink"
"CALCRL","pink"
"PARD3B","pink"
"ENSG00000279317","pink"
"SCG2","pink"
"RBMS3-AS2","pink"
"RBMS3-AS1","pink"
"ENSG00000286353","pink"
"CACNA2D3","pink"
"CACNA2D3-AS1","pink"
"LRTM1","pink"
"ALCAM","pink"
"PDIA5","pink"
"IQCJ","pink"
"VWA5B2","pink"
"ATP8A1","pink"
"ENSG00000251488","pink"
"SCOC","pink"
"NR3C2","pink"
"TMEM267","pink"
"LINC01340","pink"
"P4HA2","pink"
"MGAT4B","pink"
"ATXN1","pink"
"LINC00240","pink"
"SLC25A27","pink"
"MAP7","pink"
"OLIG3","pink"
"GRM1","pink"
"PRKN","pink"
"TMEM196","pink"
"UPP1","pink"
"SDHAF3","pink"
"SMKR1","pink"
"ENSG00000271204","pink"
"TACC1","pink"
"ENSG00000253992","pink"
"TLE1","pink"
"PTPN3","pink"
"JCAD","pink"
"RASSF4","pink"
"UNC5B","pink"
"PLPP4","pink"
"ACADSB","pink"
"SYT9","pink"
"SYT9-AS1","pink"
"DGKZ","pink"
"JHY","pink"
"NRGN","pink"
"CD27-AS1","pink"
"LINC00937","pink"
"SLC48A1","pink"
"IGFBP6","pink"
"DDIT3","pink"
"GNS","pink"
"TBC1D30","pink"
"CAPS2","pink"
"ISCU","pink"
"ENSG00000291041","pink"
"PCDH9","pink"
"PCDH9-AS1","pink"
"PPP1R3E","pink"
"SPTB","pink"
"RGS6","pink"
"EML5","pink"
"CYP46A1","pink"
"CHRNA7","pink"
"CTXN2-AS1","pink"
"CCPG1","pink"
"TCF12-DT","pink"
"MAP2K5","pink"
"SKOR1","pink"
"DRAIC","pink"
"CPEB1","pink"
"PDE8A","pink"
"MCRIP2","pink"
"NDRG4","pink"
"TERF2IP","pink"
"CDK10","pink"
"VPS9D1","pink"
"ENSG00000290366","pink"
"ASIC2","pink"
"IGFBP4","pink"
"WNT3","pink"
"SEPTIN4","pink"
"ENSG00000267248","pink"
"RGS9","pink"
"ARSG","pink"
"ANKRD29","pink"
"RAB27B","pink"
"MC4R","pink"
"CDH7","pink"
"GRIN2D","pink"
"PCED1A","pink"
"LANCL3","pink"
"IL1RAPL2","pink"
"TENM1","pink"
"LINC00632","pink"
"CACHD1","purple"
"DNAJC6","purple"
"VAV3","purple"
"DNM3","purple"
"PSEN2","purple"
"TRIM67","purple"
"PDE11A","purple"
"SPATS2L","purple"
"ENSG00000287299","purple"
"RBMS3","purple"
"STAC","purple"
"CACNA2D2","purple"
"LINC00882","purple"
"MCF2L2","purple"
"P3H2-AS1","purple"
"SLIT2","purple"
"KCNIP4","purple"
"ENSG00000250243","purple"
"KIT","purple"
"GPRIN3","purple"
"UNC5C","purple"
"UNC5C-AS1","purple"
"PRSS12","purple"
"NDNF","purple"
"SV2C","purple"
"DOCK2","purple"
"RIPOR2","purple"
"ENSG00000291112","purple"
"KHDRBS2-OT1","purple"
"KHDRBS2","purple"
"COL12A1","purple"
"TMEM200A","purple"
"LINC01013","purple"
"PDE7B","purple"
"NXPH1","purple"
"RAPGEF5","purple"
"SNX10","purple"
"VWC2","purple"
"VGF","purple"
"RELN","purple"
"COPG2IT1","purple"
"CHRM2","purple"
"EPHB6","purple"
"SGCZ","purple"
"MTUS1","purple"
"EBF2","purple"
"ANK1","purple"
"NTRK2","purple"
"GRIN3A","purple"
"EPB41L4B","purple"
"PLXDC2","purple"
"PCDH15","purple"
"PAX2","purple"
"EBF3","purple"
"CREB3L1","purple"
"FADS3","purple"
"SYTL2","purple"
"GUCY1A2","purple"
"NECTIN1","purple"
"PCDH9-AS2","purple"
"KCTD12","purple"
"HS6ST3","purple"
"ENSG00000258081","purple"
"LINC02294","purple"
"ENSG00000286479","purple"
"LINC00645","purple"
"LRFN5","purple"
"CATSPER2","purple"
"ATP8B4","purple"
"TMEM266","purple"
"ENSG00000265125","purple"
"SLFN5","purple"
"PLXDC1","purple"
"GNAL","purple"
"ASXL3","purple"
"MISP3","purple"
"ZNF728","purple"
"ENSG00000267605","purple"
"LINC01535","purple"
"FLRT3","purple"
"PPP1R16B","purple"
"PTPRT","purple"
"KCNJ6","purple"
"MID2","purple"
"GABRA3","purple"
"MT-ND2","purple"
"MT-ND5","purple"
"SDF4","red"
"INTS11","red"
"NBL1","red"
"LEPR","red"
"ARNT","red"
"TDRKH-AS1","red"
"DAP3","red"
"ODR4","red"
"TMEM9","red"
"TRAF5","red"
"NENF","red"
"SF3B6","red"
"OTOF","red"
"IFT172","red"
"FOSL2","red"
"TTC27","red"
"CLHC1","red"
"ANAPC1","red"
"C2orf27A","red"
"GPD2","red"
"TANC1","red"
"HAT1","red"
"DNAJC10","red"
"HIBCH","red"
"KCTD18","red"
"ABHD5","red"
"CPOX","red"
"ENSG00000284624","red"
"LINC02614","red"
"COPG1","red"
"SRPRB","red"
"SLC35G2","red"
"NMD3","red"
"MCCC1","red"
"EIF4G1","red"
"LYAR","red"
"FRG1-DT","red"
"ENSG00000286753","red"
"GUSBP1","red"
"SLC30A5","red"
"C1QTNF2","red"
"ENSG00000248367","red"
"ELOVL5","red"
"RAB23","red"
"TMEM30A-DT","red"
"HACE1","red"
"CHCHD2","red"
"TPST1","red"
"DLX5","red"
"ORC5","red"
"ENSG00000225457","red"
"ARHGEF10","red"
"FAM66B","red"
"PIWIL2-DT","red"
"SLC25A37","red"
"SLC25A32","red"
"DCAF13","red"
"NTAQ1","red"
"LNCOC1","red"
"THEM6","red"
"DGAT1","red"
"ENSG00000283886","red"
"ENSG00000291011","red"
"SPTLC1","red"
"PCAT7","red"
"ECPAS","red"
"ENSG00000290588","red"
"AKR1E2","red"
"ANKRD26","red"
"LRRTM3","red"
"FRA10AC1","red"
"RRP12","red"
"XPNPEP1","red"
"INSYN2A","red"
"SIGIRR","red"
"MRPL17","red"
"UBXN1","red"
"ENSG00000291174","red"
"GSTP1","red"
"KLHL35","red"
"UVRAG","red"
"TAF1D","red"
"SLC38A2","red"
"NTS","red"
"NT5DC3","red"
"ALDH1L2","red"
"RILPL1","red"
"IFT88","red"
"CENPJ","red"
"RNASEH2B-AS1","red"
"TGDS","red"
"REC8","red"
"SEC23A","red"
"VIPAS39","red"
"ENSG00000287122","red"
"HERC2P7","red"
"PDCD7","red"
"ANKRD34C-AS1","red"
"GOLGA6L10","red"
"POLR3K","red"
"NTHL1","red"
"ABCC1","red"
"NSMCE1","red"
"COQ9","red"
"NPIPB15","red"
"MYO1C","red"
"CAMTA2","red"
"PIGL","red"
"LASP1NB","red"
"NSF","red"
"ENSG00000264112","red"
"CCDC47","red"
"LAMA3","red"
"ST8SIA5","red"
"ZNF558","red"
"IER2","red"
"DDX39A","red"
"URI1","red"
"ZNF135","red"
"ENSG00000287569","red"
"USP25","red"
"ENSG00000224541","red"
"C2CD2","red"
"PFKL","red"
"C22orf39","red"
"MRPL40","red"
"UFD1","red"
"RTL10","red"
"TXNRD2","red"
"TRMT2A","red"
"DGCR6L","red"
"SCARF2","red"
"LZTR1","red"
"THAP7","red"
"THAP7-AS1","red"
"CTPS2","red"
"STARD8","red"
"GPRASP2","red"
"MORC4","red"
"DCX","red"
"SLC25A5","red"
"RTL8A","red"
"JUN","salmon"
"AK5","salmon"
"CCDC18-AS1","salmon"
"AGL","salmon"
"SLC22A15","salmon"
"PPOX","salmon"
"TTC7A","salmon"
"MEIS1-AS2","salmon"
"LINC01829","salmon"
"ST3GAL5","salmon"
"MGAT4A","salmon"
"STRADB","salmon"
"TXNRD3","salmon"
"LINC01322","salmon"
"NCEH1","salmon"
"SST","salmon"
"PPARGC1A","salmon"
"ENSG00000289201","salmon"
"PPM1K","salmon"
"C4orf3","salmon"
"NDNF-AS1","salmon"
"LINC02234","salmon"
"ENSG00000248752","salmon"
"RBM24","salmon"
"ADGRB3-DT","salmon"
"LIN28B-AS1","salmon"
"RNF217","salmon"
"SAMD3","salmon"
"RNASET2","salmon"
"CHN2","salmon"
"ZNHIT1","salmon"
"ADAM28","salmon"
"NEFM","salmon"
"EMC2","salmon"
"PCSK5","salmon"
"ZNF483","salmon"
"HACD1","salmon"
"STAMBPL1","salmon"
"GALNT18","salmon"
"KCNA4","salmon"
"WSCD2","salmon"
"ENSG00000285588","salmon"
"NOVA1-DT","salmon"
"TTC8","salmon"
"TJP1","salmon"
"MINAR1","salmon"
"FAH","salmon"
"ENSG00000261502","salmon"
"LRRC36","salmon"
"PSMB10","salmon"
"SLC26A11","salmon"
"OSBPL1A","salmon"
"SH3BGRL","salmon"
"FAM133A","salmon"
"TSC22D3","salmon"
"RPL22","tan"
"ARID1A","tan"
"NASP","tan"
"TUT4","tan"
"SSBP3","tan"
"CSDE1","tan"
"LINC01473","tan"
"XRCC5","tan"
"IRS1","tan"
"NCL","tan"
"HDAC4","tan"
"RPL32","tan"
"TAGLN3","tan"
"NDUFB4","tan"
"RPL34","tan"
"HSPA4L","tan"
"GALNT7","tan"
"FRG1","tan"
"RPL37","tan"
"TNPO1","tan"
"PAIP2","tan"
"DEK","tan"
"SRSF3","tan"
"PHACTR2","tan"
"MTHFD1L","tan"
"ENSG00000230333","tan"
"PPIA","tan"
"GRB10","tan"
"RUNX1T1","tan"
"ENSG00000291075","tan"
"RBM4","tan"
"PRSS23-AS1","tan"
"FAT3","tan"
"CBX5","tan"
"MYL6B","tan"
"CCT2","tan"
"NAP1L1","tan"
"SNRPF","tan"
"SRSF9","tan"
"GLT1D1","tan"
"ZC3H13","tan"
"DACH1","tan"
"PRMT5","tan"
"FKBP3","tan"
"TMED8","tan"
"CFDP1","tan"
"KPNA2","tan"
"RPL38","tan"
"SNRPD1","tan"
"PET100","tan"
"RPS28","tan"
"PHF20","tan"
"TOP1","tan"
"MYT1","tan"
"MN1","tan"
"SYNGR1","tan"
"UXT","tan"
"NONO","tan"
"RPL36A","tan"
"RPL39","tan"
"RBMX","tan"
"CCNL2","turquoise"
"VWA1","turquoise"
"PRKCZ","turquoise"
"PANK4","turquoise"
"ENO1","turquoise"
"CTNNBIP1","turquoise"
"ENSG00000285646","turquoise"
"VPS13D","turquoise"
"DNAJC16","turquoise"
"CROCCP3","turquoise"
"SDHB","turquoise"
"HP1BP3","turquoise"
"USP48","turquoise"
"MAN1C1","turquoise"
"STMN1","turquoise"
"MARCKSL1","turquoise"
"HPCA","turquoise"
"ZMYM6","turquoise"
"C1orf216","turquoise"
"C1orf109","turquoise"
"EPHA10","turquoise"
"RLF","turquoise"
"ZMPSTE24-DT","turquoise"
"ZFP69","turquoise"
"EXO5-DT","turquoise"
"EXO5","turquoise"
"FOXO6","turquoise"
"RIMKLA","turquoise"
"PPIH","turquoise"
"EIF2B3","turquoise"
"PRDX1","turquoise"
"EPS15-AS1","turquoise"
"RAB3B","turquoise"
"GPX7","turquoise"
"USP24","turquoise"
"MYSM1","turquoise"
"ENSG00000231252","turquoise"
"NFIA","turquoise"
"NFIA-AS2","turquoise"
"ATG4C","turquoise"
"PGM1","turquoise"
"LRRC7","turquoise"
"ST6GALNAC3","turquoise"
"ST6GALNAC5","turquoise"
"TTLL7","turquoise"
"SSX2IP","turquoise"
"PKN2","turquoise"
"CDC7","turquoise"
"GLMN","turquoise"
"PLPPR5","turquoise"
"PLPPR4","turquoise"
"PALMD","turquoise"
"TRMT13","turquoise"
"COL11A1","turquoise"
"EEIG2","turquoise"
"HENMT1","turquoise"
"ELAPOR1","turquoise"
"CEPT1","turquoise"
"SLC16A1-AS1","turquoise"
"AP4B1-AS1","turquoise"
"VANGL1","turquoise"
"NHLH2","turquoise"
"PTGFRN","turquoise"
"NOTCH2","turquoise"
"SRGAP2C","turquoise"
"NBPF20","turquoise"
"HJV","turquoise"
"NBPF9","turquoise"
"H2AC20","turquoise"
"MLLT11","turquoise"
"ENSG00000249602","turquoise"
"ATP1A2","turquoise"
"NOS1AP","turquoise"
"HSD17B7","turquoise"
"ABL2","turquoise"
"CACNA1E","turquoise"
"COLGALT2","turquoise"
"EDEM3","turquoise"
"UCHL5","turquoise"
"CRB1","turquoise"
"DENND1B","turquoise"
"TIMM17A","turquoise"
"PPFIA4","turquoise"
"ENSG00000286619","turquoise"
"PM20D1","turquoise"
"SRGAP2","turquoise"
"MARK1","turquoise"
"CDC42BPA","turquoise"
"GALNT2","turquoise"
"EGLN1","turquoise"
"ARID4B","turquoise"
"TBCE","turquoise"
"B3GALNT2","turquoise"
"MTR","turquoise"
"ZBTB18","turquoise"
"SMYD3","turquoise"
"MYT1L","turquoise"
"MYT1L-AS1","turquoise"
"SOX11","turquoise"
"ITGB1BP1","turquoise"
"IAH1","turquoise"
"TAF1B","turquoise"
"NOL10","turquoise"
"CYRIA","turquoise"
"LAPTM4A","turquoise"
"FKBP1B","turquoise"
"ADCY3","turquoise"
"EFR3B","turquoise"
"FAM98A","turquoise"
"PRKD3","turquoise"
"SRBD1","turquoise"
"KCNK12","turquoise"
"PPP1R21-DT","turquoise"
"ENSG00000231918","turquoise"
"CCDC88A","turquoise"
"FANCL","turquoise"
"PAPOLG","turquoise"
"XPO1","turquoise"
"B3GNT2","turquoise"
"ENSG00000226605","turquoise"
"VPS54","turquoise"
"LINC02245","turquoise"
"LINC02934","turquoise"
"MCEE","turquoise"
"EMX1","turquoise"
"HK2","turquoise"
"POLE4","turquoise"
"TACR1","turquoise"
"ENSG00000270571","turquoise"
"GCFC2","turquoise"
"ANKRD36BP2","turquoise"
"APPAT","turquoise"
"ANKRD36B","turquoise"
"INPP4A","turquoise"
"AFF3","turquoise"
"LINC01965","turquoise"
"PANTR1","turquoise"
"POU3F3","turquoise"
"UXS1","turquoise"
"ENSG00000233339","turquoise"
"SH3RF3","turquoise"
"MTLN","turquoise"
"FBLN7","turquoise"
"RGPD8","turquoise"
"TTL","turquoise"
"SLC35F5","turquoise"
"INSIG2","turquoise"
"PTPN4","turquoise"
"ENSG00000290591","turquoise"
"POTEF","turquoise"
"MED15P9","turquoise"
"IMP4","turquoise"
"PTPN18","turquoise"
"ENSG00000290596","turquoise"
"ENSG00000290654","turquoise"
"ARHGAP15","turquoise"
"GTDC1","turquoise"
"ZEB2","turquoise"
"ACVR1","turquoise"
"PKP4","turquoise"
"WDSUB1","turquoise"
"KCNH7","turquoise"
"KCNH7-AS1","turquoise"
"FASTKD1","turquoise"
"UBR3","turquoise"
"TLK1","turquoise"
"DYNC1I2","turquoise"
"SLC25A12","turquoise"
"PDK1","turquoise"
"PPP1R1C","turquoise"
"PDE1A","turquoise"
"ZNF804A","turquoise"
"ITGAV","turquoise"
"GULP1","turquoise"
"WDR75","turquoise"
"ENSG00000284052","turquoise"
"NAB1","turquoise"
"GLS","turquoise"
"PGAP1","turquoise"
"ANKRD44","turquoise"
"SATB2","turquoise"
"LINC01877","turquoise"
"C2orf69","turquoise"
"HYCC2","turquoise"
"NDUFS1","turquoise"
"LANCL1","turquoise"
"MARCHF4","turquoise"
"IGFBP2","turquoise"
"DIRC3-AS1","turquoise"
"FARSB","turquoise"
"RHBDD1","turquoise"
"ENSG00000241409","turquoise"
"SNORC","turquoise"
"DGKD","turquoise"
"LINC01237","turquoise"
"ENSG00000291147","turquoise"
"TSEN2","turquoise"
"MKRN2OS","turquoise"
"TMEM43","turquoise"
"MRPS25","turquoise"
"HACL1","turquoise"
"BTD","turquoise"
"ANKRD28","turquoise"
"EFHB","turquoise"
"OXSM","turquoise"
"LRRC3B","turquoise"
"EOMES","turquoise"
"OSBPL10","turquoise"
"LINC01811","turquoise"
"ARPP21","turquoise"
"XYLB","turquoise"
"EIF1B","turquoise"
"SNRK","turquoise"
"TMEM42","turquoise"
"TMEM158","turquoise"
"LIMD1","turquoise"
"ZNF589","turquoise"
"PFKFB4","turquoise"
"INKA1","turquoise"
"CAMKV","turquoise"
"TWF2","turquoise"
"NT5DC2","turquoise"
"SFMBT1","turquoise"
"ARHGEF3","turquoise"
"IL17RD","turquoise"
"SLMAP","turquoise"
"FLNB","turquoise"
"ABHD6","turquoise"
"PXK","turquoise"
"FAM107A","turquoise"
"PTPRG","turquoise"
"FEZF2","turquoise"
"ADAMTS9-AS2","turquoise"
"UBA3","turquoise"
"FRMD4B","turquoise"
"ZNF717","turquoise"
"ROBO2","turquoise"
"ZNF654","turquoise"
"NIT2","turquoise"
"CD47","turquoise"
"GRAMD1C","turquoise"
"TMEM39A","turquoise"
"FAM162A","turquoise"
"ADCY5","turquoise"
"HACD2","turquoise"
"KALRN","turquoise"
"MGLL","turquoise"
"SEC61A1","turquoise"
"PLXND1","turquoise"
"TMEM108","turquoise"
"CEP63","turquoise"
"PIK3CB","turquoise"
"RASA2","turquoise"
"ATP1B3","turquoise"
"GK5","turquoise"
"ATR","turquoise"
"SIAH2","turquoise"
"ENSG00000287916","turquoise"
"B3GALNT1","turquoise"
"NLGN1","turquoise"
"MFN1","turquoise"
"GNB4","turquoise"
"ATP11B","turquoise"
"ECE2","turquoise"
"FAM131A","turquoise"
"RPL39L","turquoise"
"MASP1","turquoise"
"MB21D2","turquoise"
"HES1","turquoise"
"ATP13A3","turquoise"
