"GeneName","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CRACR2A",15.869982573451,2.69614780135116,0.790450143126384,3.41090178146767,0.000647484107917244,0.00183932861694492
"NEIL3",11.6992797945205,-3.54190530371733,1.03957804652056,-3.40706050456912,0.000656665685837161,0.00186324016665677
"CCDC200",10.6744808210455,3.45628889964476,1.01599064144509,3.40189048860598,0.000669214482703123,0.0018964188188363
"RHOJ",19.3780344471385,-2.60607196117205,0.766798959498597,-3.39863784227894,0.000677223269626096,0.00191844519112623
"HEPH",24.2892661629468,-2.0489209321825,0.603731100196538,-3.39376409715435,0.000689390502395897,0.00195019366857138
"FAM205A",8.95731448881667,3.99245670939081,1.17745828251569,3.39074153936119,0.000697038025046679,0.00197114139720345
"OTOP2",8.65992119416081,4.56062998020517,1.34624635706225,3.38766374837759,0.000704906253307303,0.00199200559436007
"FAM237B",16.7852799703366,2.42525118752666,0.716190846812354,3.38631971955666,0.000708368022887007,0.00200155627929436
"SOST",12.8771662062718,3.03386608522257,0.896373999755067,3.38459848908109,0.000712824408211368,0.00201321495667897
"LINC02626",4.81316153212088,5.6227281110371,1.66147828075326,3.38417190051256,0.000713932896474783,0.00201587861978554
"MAGEA6",4.84260384888027,5.63067728590786,1.66425548209388,3.38330102949316,0.000716200824448665,0.00202204822854416
"DOK2",8.6254194211844,4.5551763713819,1.34724359551,3.38110820237934,0.000721941079347003,0.00203707526867708
"RPL39P18",12.8496026082953,3.03551008039573,0.898108012473866,3.37989422011093,0.000725137323549149,0.00204562052791569
"PLEK",9.55447107542562,3.65551781686457,1.08429234692853,3.37133968271521,0.000748035620799504,0.00210606838920648
"PDXP-DT",13.1684859721276,2.8671830948258,0.850762918209135,3.37013171761324,0.000751322610581758,0.00211435224967734
"LDC1P",8.62859178889304,4.52683203163873,1.34354607389318,3.36931655683483,0.000753548316031575,0.00212037103767823
"GPR160",24.9732031908203,2.15686056769611,0.640746183337775,3.36616998085045,0.000762197246800902,0.00214272953666547
