"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.19222735256097e-61,0.644328495763067,0.046,0.1,2.00451129172969e-56,0,"KAT14"
5.49256166458378e-61,0.326422023209076,0.062,0.122,2.12045835622921e-56,0,"SLC25A38"
6.300607925924e-61,0.206607694927768,0.036,0.085,2.43241269588222e-56,0,"PER2"
9.13674892343221e-61,0.741935775052275,0.059,0.118,3.52733328938024e-56,0,"RAB40C"
9.6644301120593e-61,0.421306541007106,0.031,0.078,3.73104988906161e-56,0,"TSPAN9"
1.26972240073965e-60,0.505078909148726,0.099,0.175,4.90189030029551e-56,0,"MRPL49"
1.71185611268753e-60,0.636998863721825,0.067,0.129,6.60879170864147e-56,0,"COG1"
1.82183709592839e-60,0.587680953518794,0.039,0.09,7.03338429254113e-56,0,"PPRC1"
2.71439010625553e-60,0.494644751514009,0.032,0.079,1.04791744442101e-55,0,"NSUN4"
3.0282486968082e-60,0.455984085170365,0.069,0.132,1.16908569188977e-55,0,"MYNN"
4.0747765032904e-60,0.69319750434445,0.118,0.201,1.57310821686029e-55,0,"SEC23IP"
4.55277074693591e-60,0.645825487048315,0.065,0.126,1.75764267456208e-55,0,"MTMR14"
4.80472093521948e-60,0.755915620242612,0.079,0.147,1.85491056425083e-55,0,"UHMK1"
4.83020033421183e-60,0.321487813125933,0.047,0.1,1.86474714102582e-55,0,"ZSCAN23"
5.00920364736551e-60,0.487008160880804,0.124,0.21,1.93385316010193e-55,0,"ZFPL1"
5.18407207184711e-60,0.179483630729926,0.056,0.113,2.0013628640573e-55,0,"EOGT-DT"
1.12719998820534e-59,0.601696712197261,0.041,0.091,4.35166827446554e-55,0,"BAHD1"
1.35840150027874e-59,0.465990452704462,0.057,0.115,5.24424483197611e-55,0,"ZNF384"
1.55451287655431e-59,0.705663620293197,0.067,0.129,6.00135241122558e-55,0,"XAB2"
1.73210672999745e-59,0.438867479357405,0.046,0.1,6.68697124182816e-55,0,"VAMP7"
2.05488562289183e-59,3.28173864414356,0.027,0.008,7.93309143573621e-55,0,"KLKP1"
2.51175005614976e-59,0.527157525331966,0.055,0.112,9.69686226677175e-55,0,"GPN2"
3.24725770257192e-59,0.257277894521453,0.025,0.068,1.25363630865491e-54,0,"SHPK"
5.09968748113089e-59,0.779670258758947,0.09,0.161,1.96878534896539e-54,0,"PCGF3-AS1"
6.09698988640584e-59,0.346812142501197,0.026,0.069,2.35380391554584e-54,0,"CC2D1B"
8.04725575257815e-59,0.461505333771064,0.056,0.113,3.10672355584032e-54,0,"POLR3E"
1.43333008721454e-58,0.663309762512134,0.11,0.187,5.53351413470045e-54,0,"SESN2"
1.89279732450679e-58,0.655688850261747,0.078,0.144,7.30733335099092e-54,0,"TBP"
2.45856500108248e-58,0.675528230799564,0.098,0.173,9.49153604317901e-54,0,"CLDN12"
2.52615255051149e-58,0.392344456946669,0.051,0.105,9.75246453650464e-54,0,"FANCM"
2.97919607502007e-58,0.571606185394084,0.069,0.131,1.15014843672225e-53,0,"ZNF561"
4.84973083905884e-58,0.585340523652375,0.092,0.163,1.87228708772706e-53,0,"SNIP1"
4.86404072462193e-58,0.547050310546742,0.037,0.085,1.87781156214754e-53,0,"ZNF282"
5.08798234571116e-58,0.523999312215531,0.022,0.063,1.96426646438525e-53,0,"CPOX"
5.35618299257801e-58,0.379820278198286,0.069,0.13,2.06780800611467e-53,0,"PPAN"
6.8628393606147e-58,0.583739441063253,0.083,0.15,2.64946776355891e-53,0,"KLC4"
7.91358626561768e-58,0.531252602122136,0.034,0.08,3.05511911370436e-53,0,"SENP3"
9.03158445282392e-58,0.10633053935494,0.025,0.068,3.4867334938572e-53,0,"ZNF45"
1.1569573898119e-57,0.342189783740449,0.149,0.241,4.46654969910781e-53,0,"ARL4D"
1.30140093240574e-57,0.668081569031901,0.136,0.225,5.0241884396456e-53,0,"ZFAND2A"
1.39115476409522e-57,0.584327074262583,0.091,0.161,5.37069208226599e-53,0,"RINT1"
3.87363179115543e-57,0.123721967207649,0.029,0.072,1.49545428929346e-52,0,"SLC26A2"
5.04951688668315e-57,0.174195003897759,0.032,0.077,1.9494164892729e-52,0,"DPH1"
5.7638690556923e-57,0.540514007969521,0.056,0.112,2.22519928764057e-52,0,"E4F1"
7.56438492308116e-57,0.289205138374302,0.055,0.11,2.92030644340471e-52,0,"CTC-338M12.4"
8.58826366084355e-57,0.27610986837964,0.019,0.057,3.31558506890526e-52,0,"MICALL1"
1.12051910954173e-56,0.392821791938584,0.033,0.078,4.32587607429681e-52,0,"FAM118A"
2.0537237745797e-56,0.448830423388429,0.024,0.065,7.92860600414239e-52,0,"LINC00534"
2.26026277793583e-56,0.933108473831788,0.13,0.216,8.72597048049907e-52,0,"GOLGA3"
2.58832831870642e-56,0.594840969235268,0.066,0.126,9.99250030719799e-52,0,"ZNF26"
3.78088257674537e-56,0.456603076329493,0.06,0.116,1.45964752757832e-51,0,"ZNF736"
4.61710893704022e-56,0.682514795857228,0.021,0.06,1.78248107623375e-51,0,"PCYOX1L"
5.22621232060527e-56,0.365473963635908,0.052,0.103,2.01763152849287e-51,0,"CA10"
7.21855879403686e-56,0.451277294605216,0.034,0.079,2.78679680802587e-51,0,"TRAF2"
1.01081617206939e-55,0.461701341923695,0.069,0.128,3.90235691389109e-51,0,"RPRM"
1.64575485228274e-55,0.761654584278623,0.1,0.173,6.35360118272275e-51,0,"YTHDF1"
1.97363468630729e-55,0.883188416243001,0.023,0.063,7.61941406995793e-51,0,"NECAB2"
2.56565190730923e-55,0.324424608636813,0.028,0.07,9.90495575335802e-51,0,"NCKIPSD"
2.9593071948184e-55,0.88324052261612,0.047,0.098,1.14247013563159e-50,0,"RTL5"
3.46244519093658e-55,0.229138055758068,0.094,0.163,1.33671159041298e-50,0,"C11orf96"
3.49783722584197e-55,0.427214931889945,0.058,0.114,1.35037503940855e-50,0,"BRF2"
3.68776636644742e-55,0.617992077285094,0.025,0.066,1.42369908343069e-50,0,"USP21"
4.41095828669017e-55,0.417574585871414,0.023,0.063,1.70289455615961e-50,0,"NR4A1"
5.28355060958924e-55,0.262343110124144,0.016,0.052,2.03976754833802e-50,0,"CHTF18"
5.38455086920518e-55,0.602781123602368,0.111,0.187,2.07875970856535e-50,0,"CCNT1"
1.36697556402526e-54,0.383347290981922,0.022,0.061,5.27734586247591e-50,0,"ZNF615"
1.5818352179051e-54,0.477513302634064,0.053,0.105,6.10683304224444e-50,0,"CCDC117"
2.31692747930526e-54,0.606156904942339,0.096,0.166,8.94473022660588e-50,0,"YIPF2"
2.67944217333284e-54,0.349171169583621,0.024,0.064,1.03442544543688e-49,0,"SLC9A1"
3.19435685552057e-54,0.535175298249856,0.068,0.127,1.23321340764227e-49,0,"EAF1"
3.20449671634113e-54,0.254661388683242,0.042,0.09,1.23712800231066e-49,0,"ATP7A"
4.72815366892173e-54,0.35873422316409,0.044,0.093,1.82535100542392e-49,0,"UBALD1"
5.3185716073719e-54,0.605627986382757,0.024,0.064,2.053287754742e-49,0,"PNPLA6"
7.95016666607243e-54,0.64663520165174,0.041,0.089,3.06924134310392e-49,0,"USP19"
1.1869787779646e-53,0.516768684774089,0.036,0.081,4.58245027021014e-49,0,"ZNF768"
1.76145643878688e-53,0.605362451818967,0.062,0.118,6.80027872758064e-49,0,"ERVK13-1"
2.72956970673884e-53,0.100041822431376,0.02,0.057,1.0537776809836e-48,0,"PWP2"
3.43689419672988e-53,0.460163724285325,0.066,0.123,1.32684737358954e-48,0,"ABHD13"
4.10769948961851e-53,0.468524016415011,0.075,0.136,1.58581846496212e-48,0,"SNRNP48"
8.04825829801558e-53,0.524181654410366,0.054,0.107,3.1071105985319e-48,0,"AP5Z1"
8.60274795833665e-53,0.547674235122044,0.052,0.104,3.32117687679545e-48,0,"URB1"
8.85234251794133e-53,0.316611574778813,0.058,0.112,3.41753535247643e-48,0,"ZNF232"
1.05953573753889e-52,0.283248875344775,0.021,0.058,4.09044366834264e-48,0,"RAD51-AS1"
1.18450084045855e-52,0.572153149094064,0.037,0.083,4.57288394467427e-48,0,"PIP4K2C"
1.7010169209253e-52,0.257013208695656,0.024,0.062,6.56694592492421e-48,0,"LRCH4"
1.763040378823e-52,0.497354998640388,0.029,0.071,6.80639368648407e-48,0,"ATRIP"
2.06858347892848e-52,0.290475198510399,0.018,0.053,7.98597337875127e-48,0,"WNT4"
2.89515826681303e-52,0.422351690686861,0.064,0.121,1.11770480048584e-47,0,"WDR89"
2.92851030441181e-52,0.628777858416045,0.051,0.102,1.13058068812122e-47,0,"ZNF777"
4.74701352339687e-52,0.729414457871079,0.128,0.209,1.8326320408426e-47,0,"CDK11A"
5.68804038072581e-52,0.445385341950173,0.038,0.083,2.19592486938301e-47,0,"ZNF740"
9.36994557128364e-52,1.59298584025061,0.013,0.045,3.61736118724976e-47,0,"PRMT5-DT"
9.79670662821365e-52,0.744718421554799,0.048,0.098,3.78211656088816e-47,0,"PHRF1"
1.02402056528192e-51,0.24850017729506,0.027,0.067,3.95333379432739e-47,0,"NDST2"
1.08741105200238e-51,0.440142983231527,0.038,0.084,4.19805910736039e-47,0,"UBIAD1"
2.13848309553538e-51,0.466258996639864,0.082,0.145,8.25582783862389e-47,0,"ANKHD1-DT"
2.22342316656904e-51,0.400804844479619,0.029,0.07,8.58374747685642e-47,0,"ALKBH6"
3.79017199791824e-51,0.830927353838947,0.117,0.193,1.46323380151632e-46,0,"ALKBH5"
4.0020472311854e-51,0.434867889600701,0.046,0.094,1.54503035407143e-46,0,"MED9"
4.84102705000396e-51,0.583758702649669,0.017,0.052,1.86892690292453e-46,0,"STK36"
5.13265989804532e-51,0.591568135500746,0.055,0.107,1.98151468023938e-46,0,"ZNF765"
5.6160556119579e-51,0.427839596665967,0.04,0.086,2.16813442955247e-46,0,"GMEB2"
5.79513405664674e-51,0.696876421902465,0.08,0.143,2.23726945390904e-46,0,"EDC3"
7.78788821259111e-51,0.575697165036082,0.024,0.062,3.00659212335292e-46,0,"CEP131"
8.38314973479465e-51,0.752399388045192,0.057,0.109,3.23639878661482e-46,0,"FLYWCH1"
1.95452560017913e-50,0.918248763360428,0.066,0.12,7.54564153205155e-46,0,"SCN9A"
6.0095416513882e-50,0.24985802830759,0.035,0.077,2.32004364993493e-45,0,"GANC"
8.14103476114004e-50,0.45783442608748,0.058,0.11,3.14292787988572e-45,0,"ZNF460"
8.38842565290591e-50,0.264244709916569,0.042,0.088,3.23843560756086e-45,0,"RAMAC"
9.70565895280869e-50,0.515308103881408,0.05,0.098,3.74696669532132e-45,0,"DAGLB"
1.35101659997722e-49,0.609554601336939,0.044,0.09,5.21573468587205e-45,0,"ZNF587B"
1.69372457154626e-49,0.172820109070934,0.025,0.063,6.5387930809115e-45,0,"PPM1F-AS1"
2.55575694211076e-49,0.10399781799153,0.007,0.035,9.86675525071279e-45,0,"CCNE1"
2.71544050607099e-49,0.258802699772535,0.041,0.087,1.04832296177377e-44,0,"SENP8"
3.58544317590743e-49,0.690298649880167,0.05,0.098,1.38419619249082e-44,0,"MTRR"
5.5455777365345e-49,1.3731289161448,0.056,0.108,2.14092574096651e-44,0,"RAB3B"
5.54960260335115e-49,0.183717876012704,0.027,0.065,2.14247958104974e-44,0,"DCAF4"
7.3257808191252e-49,0.522754373728746,0.071,0.127,2.82819094303148e-44,0,"WHAMM"
8.06651209442958e-49,0.774756300064916,0.025,0.063,3.11415765917549e-44,0,"IQCJ"
1.02387192787359e-48,0.28040244434748,0.051,0.099,3.95275996474877e-44,0,"CTU2"
1.0534556454671e-48,0.723781184641659,0.084,0.145,4.0669708648903e-44,0,"ATG2B"
1.6532293578727e-48,0.551999121665793,0.054,0.103,6.38245725900336e-44,0,"CHROMR"
1.74009076751222e-48,0.314395570459814,0.048,0.096,6.71779441705766e-44,0,"LINC00680"
2.04898105983763e-48,0.690953086419748,0.028,0.067,7.91029627960917e-44,0,"INPP5E"
2.42555567734952e-48,0.410032673069505,0.046,0.092,9.36410024797557e-44,0,"MED26"
2.47841638672321e-48,0.592187040452304,0.047,0.094,9.56817430258361e-44,0,"PI4K2A"
3.20181349975045e-48,0.15591087944351,0.027,0.065,1.23609211971366e-43,0,"SPDYE1"
3.72321541810885e-48,0.118080036359157,0.014,0.046,1.4373845443151e-43,0,"TEF"
6.24269178208254e-48,0.597345533519574,0.045,0.091,2.41005358939078e-43,0,"WDCP"
6.56025977755527e-48,0.307239668874835,0.019,0.054,2.53265388972299e-43,0,"NUTM2E"
7.45242861532763e-48,0.304831889915639,0.035,0.077,2.87708459123339e-43,0,"ZBTB26"
1.01025481269033e-47,0.177043434532267,0.024,0.061,3.90018972987229e-43,0,"CDR2L"
1.11559470166051e-47,0.435401333977281,0.03,0.069,4.30686490523056e-43,0,"ODAD4"
1.35535330549409e-47,0.657912928039373,0.149,0.236,5.23247697119049e-43,0,"ANKRA2"
1.63629102998068e-47,0.539735817422232,0.065,0.119,6.31706515034342e-43,0,"SHLD1"
2.39630916350718e-47,0.67703524209776,0.055,0.104,9.25119115663582e-43,0,"SLC7A5"
2.76840011908164e-47,0.586337190235604,0.039,0.082,1.06876854997266e-42,0,"MICAL1"
4.18460974825424e-47,0.198655385400606,0.021,0.056,1.61551043941103e-42,0,"MCM8"
4.62708634859076e-47,0.21380531784867,0.057,0.107,1.78633295573695e-42,0,"SHB"
6.41604917126762e-47,0.59027401411932,0.04,0.084,2.47697994305958e-42,0,"XYLT2"
6.84378409182403e-47,0.558942272497637,0.031,0.071,2.64211128648959e-42,0,"TYK2"
7.10704268377651e-47,0.321552839820128,0.038,0.08,2.74374489849876e-42,0,"SEPTIN7-DT"
1.14644996992038e-46,0.10694135518302,0.042,0.086,4.42598475387462e-42,0,"PDZK1"
1.26132407381699e-46,0.602090217784992,0.047,0.093,4.86946771937787e-42,0,"SNAPC4"
1.29051434022161e-46,0.898678049026867,0.056,0.105,4.98215966185954e-42,0,"ARFGAP1"
1.38462914025347e-46,0.368289232281468,0.024,0.06,5.34549925886256e-42,0,"RABEP2"
1.5473272707396e-46,0.628731873406202,0.018,0.05,5.97361166141731e-42,0,"PDE7B"
2.18619491727342e-46,0.74377845542816,0.028,0.065,8.44002409762575e-42,0,"CAPN5"
2.40398495847033e-46,0.797739936520324,0.111,0.182,9.28082433067055e-42,0,"PURB"
2.56624304782033e-46,0.3717222132041,0.067,0.12,9.90723791041518e-42,0,"GOLPH3L"
3.50226865392226e-46,0.802868724906208,0.128,0.204,1.35208583653323e-41,0,"TSPYL2"
4.33604439157732e-46,0.45273006116627,0.038,0.08,1.67397329781234e-41,0,"ZCCHC4"
6.946493175076e-46,0.366311998104973,0.029,0.067,2.68176315516984e-41,0,"IGHMBP2"
7.449205694964e-46,0.605484877320691,0.062,0.114,2.8758403505978e-41,0,"DOHH"
7.71426075700292e-46,0.763599284030669,0.028,0.065,2.97816750784855e-41,0,"NICN1"
2.10161057311328e-45,0.442703808332768,0.04,0.082,8.11347777856112e-41,0,"ZBTB2"
2.45203431604536e-45,0.895856465018645,0.029,0.066,9.4663236805247e-41,0,"TUBGCP6"
2.50868111723906e-45,0.766148943010085,0.045,0.089,9.68501432121312e-41,0,"DDI2"
2.86988516711192e-45,1.03994774414725,0.028,0.065,1.10794786761523e-40,0,"VARS2"
3.22964580840504e-45,1.0444122280214,0.03,0.068,1.24683706079285e-40,0,"TBC1D10A"
3.31004854402303e-45,0.612782571850413,0.081,0.137,1.27787734090553e-40,0,"ZNF804B"
3.72567620691352e-45,3.60259543952092,0.015,0.003,1.43833455644103e-40,0,"LINC00326"
4.22455030289821e-45,0.432357700981983,0.023,0.057,1.63092988993688e-40,0,"PUS1"
6.7670773979239e-45,0.563805042160723,0.06,0.11,2.6124979002425e-40,0,"TIGD7"
6.9154731882853e-45,0.587675147894687,0.046,0.09,2.66978757906942e-40,0,"ZBTB40"
8.73399380178158e-45,0.936182067190473,0.035,0.075,3.3718456471158e-40,0,"TAOK2"
1.05209934222128e-44,0.593509942798601,0.031,0.069,4.06173472057947e-40,0,"POLRMT"
1.46856235617752e-44,0.417326829820587,0.04,0.082,5.66953183225892e-40,0,"INPP5K"
1.62377114180551e-44,0.10599224257551,0.005,0.028,6.26873087005435e-40,0,"RGS11"
2.06633730929694e-44,0.429755867433266,0.035,0.074,7.97730181627177e-40,0,"ZNF212"
2.08130449642962e-44,0.598871250174547,0.023,0.058,8.0350841389162e-40,0,"KIAA1522"
2.24111692027824e-44,1.0289687995974,0.018,0.05,8.65205598242616e-40,0,"KIF1C"
3.59636141952997e-44,0.44393851892115,0.04,0.081,1.38841128962374e-39,0,"ZNF419"
3.60045207869254e-44,0.789149144649595,0.028,0.064,1.38999052950004e-39,0,"PLA2G15"
8.05198526338652e-44,2.80787578801991,0.025,0.008,3.108549430783e-39,0,"NGF"
9.42580911269783e-44,0.799658478771026,0.063,0.114,3.63892786604812e-39,0,"MIB2"
1.0491462459472e-43,0.451098181175625,0.029,0.065,4.05033399710376e-39,0,"VWCE"
1.10258168801674e-43,0.74863786452086,0.048,0.093,4.25662686475743e-39,0,"ZC3H3"
1.3484617140087e-43,0.544235642928095,0.061,0.111,5.20587129310198e-39,0,"DDX31"
1.4131897078949e-43,0.514839473201943,0.029,0.065,5.45576018629906e-39,0,"PLCD4"
1.69204157064832e-43,0.80620881387648,0.126,0.2,6.53229568764491e-39,0,"SRPRA"
1.77495990672485e-43,0.307400064436313,0.041,0.082,6.85241021590196e-39,0,"UBOX5-AS1"
3.69769572279067e-43,0.392160545563203,0.025,0.059,1.42753241074057e-38,0,"INTS5"
4.22287879763165e-43,0.598022013689602,0.023,0.056,1.63028458861368e-38,0,"P3H3"
4.23074337454574e-43,0.617718686351036,0.054,0.1,1.63332078717713e-38,0,"OTUD3"
4.63879280895837e-43,0.68038754317418,0.016,0.046,1.79085235182647e-38,0,"ADCK5"
5.39888423179277e-43,0.794048628928286,0.05,0.094,2.08429324652592e-38,0,"EML2"
5.97973893426998e-43,0.378685772687321,0.139,0.207,2.30853801296427e-38,0,"GALNTL6"
6.07454804750303e-43,0.927177416375116,0.023,0.056,2.34514001921902e-38,0,"PNCK"
6.11566537738258e-43,0.709564528907271,0.019,0.05,2.36101377559232e-38,0,"TBKBP1"
6.84822803484697e-43,0.431252648271247,0.032,0.07,2.64382691513302e-38,0,"WDR4"
7.43918395220564e-43,0.511553448342974,0.064,0.113,2.87197135658851e-38,0,"SLFN5"
8.26649189367435e-43,0.719266566840657,0.121,0.192,3.19136186047192e-38,0,"SPTY2D1"
1.58432656979385e-42,0.59424585453321,0.016,0.046,6.11645115534614e-38,0,"CAMKK1"
1.64456828613762e-42,0.613979412905326,0.05,0.095,6.34902032546291e-38,0,"ZNF808"
2.51694164232503e-42,0.277112620774253,0.02,0.051,9.71690490436002e-38,0,"RIT2"
2.70655531454962e-42,0.692027884842396,0.029,0.065,1.04489274473503e-37,0,"PANK4"
2.7951207711788e-42,0.371638504785949,0.034,0.073,1.07908432492129e-37,0,"DNAJC14"
3.21574662020198e-42,0.466997455466493,0.042,0.083,1.24147114019518e-37,0,"ENTPD7"
3.4605244693056e-42,1.09710450832248,0.014,0.042,1.33597007662012e-37,0,"SHISAL1"
3.92090498926913e-42,0.109378225791663,0.018,0.049,1.51370458015724e-37,0,"ENG"
4.06848331632425e-42,0.293534916655072,0.03,0.066,1.57067866910014e-37,0,"ZIK1"
4.07059041558349e-42,0.502105955552533,0.034,0.071,1.57149213584016e-37,0,"PAN2"
4.26395126650229e-42,0.600146653976542,0.033,0.069,1.64614102594587e-37,0,"GLRA3"
4.39681864764595e-42,0.194688890079254,0.021,0.053,1.69743580711019e-37,0,"CEP72"
4.61164567831716e-42,0.661674233157138,0.046,0.088,1.78037193057112e-37,0,"RBAK"
4.74536481267187e-42,0.686130001738682,0.029,0.064,1.8319955395801e-37,0,"LYSMD4"
6.95580191873214e-42,0.382585686151501,0.027,0.061,2.68535688874573e-37,0,"CEACAM16-AS1"
2.13110523337747e-41,1.34320285213742,0.027,0.062,8.22734486397707e-37,0,"SAMD3"
3.29885167891332e-41,0.689767588382889,0.039,0.078,1.27355467916128e-36,0,"WASHC1"
3.34388804753072e-41,0.341195904480969,0.079,0.133,1.29094141962971e-36,0,"C2orf49-DT"
4.0974635910042e-41,0.272980173065678,0.01,0.035,1.58186679394308e-36,0,"FURIN"
5.99818780704731e-41,0.439258977821317,0.04,0.079,2.31566038478868e-36,0,"BCL2L2"
6.61553359228859e-41,0.629723384421314,0.097,0.158,2.55399289863893e-36,0,"NPRL2"
6.87406360247083e-41,0.772031717965488,0.106,0.171,2.65380099436989e-36,0,"RRN3"
6.92064503404422e-41,0.323781021764721,0.052,0.095,2.67178422184311e-36,0,"OMD"
1.38968691180839e-40,0.690772381748725,0.05,0.094,5.36502529172747e-36,0,"ANKRD42"
2.14038483325688e-40,0.619536154608915,0.049,0.092,8.26316968727152e-36,0,"SYVN1"
2.22445624510318e-40,0.981817591766571,0.037,0.075,8.58773577984535e-36,0,"RAP1GAP"
2.70743522202693e-40,0.8268211986376,0.066,0.115,1.04523244181572e-35,0,"PGS1"
4.26503197029677e-40,0.433509204994439,0.037,0.074,1.64655824245277e-35,0,"GTF2E1"
4.38976141871027e-40,0.391605243385836,0.02,0.051,1.69471129330729e-35,0,"RAB43"
4.96254073413499e-40,0.330844974304576,0.061,0.108,1.91583847582015e-35,0,"H2BC21"
5.81850015561138e-40,0.735887945513063,0.027,0.06,2.24629017007533e-35,0,"SYT17"
1.39781198214311e-39,0.555855114039646,0.048,0.09,5.39639293826169e-35,0,"RNF25"
1.45301016414451e-39,0.293627401273915,0.043,0.083,5.60949103969628e-35,0,"LIX1L-AS1"
1.54995617250186e-39,0.982674964089443,0.029,0.064,5.98376079956067e-35,0,"ARVCF"
1.81179775924932e-39,0.831556597265465,0.025,0.057,6.99462642935794e-35,0,"PPM1F"
2.21210413348315e-39,0.716658028289081,0.028,0.061,8.54004921772506e-35,0,"PABIR2"
2.465352974223e-39,0.374698117492935,0.021,0.051,9.5177416922853e-35,0,"IFFO1"
3.86105800788366e-39,0.385615497207602,0.021,0.052,1.49060005452357e-34,0,"BICRA"
4.46886458230862e-39,0.199206692876956,0.01,0.034,1.72524986064607e-34,0,"PDE7B-AS1"
5.98091771126313e-39,0.737208869474052,0.037,0.075,2.30899309161024e-34,0,"AGAP4"
9.06384132375738e-39,0.380075513206606,0.04,0.078,3.49918658144977e-34,0,"BBS10"
1.01565275088381e-38,0.46955483618374,0.034,0.07,3.92102901006204e-34,0,"NLE1"
1.0301231997686e-38,0.247750086300605,0.031,0.065,3.97689362502667e-34,0,"ZNF442"
1.21147124743849e-38,0.944336158917118,0.032,0.067,4.67700589786102e-34,0,"VWA5A"
1.69535248973256e-38,0.772354984424617,0.125,0.19,6.54507782186151e-34,0,"MAST4"
1.8798114545998e-38,0.786194837084742,0.03,0.065,7.25720010162798e-34,0,"UNKL"
2.42125829177269e-38,0.612903310270538,0.049,0.09,9.34750976121763e-34,0,"ZNF425"
3.08212097187176e-38,0.190599324224702,0.008,0.031,1.18988362240081e-33,0,"LINC00106"
3.26178528604693e-38,0.828968294214804,0.138,0.211,1.25924482753128e-33,0,"EIF2AK3"
3.47414831882685e-38,0.157198128536064,0.021,0.051,1.34122969996629e-33,0,"ARRDC3-AS1"
3.7971788565634e-38,0.614086183682717,0.029,0.062,1.46593886936487e-33,0,"ZNF101"
6.29656826746532e-38,0.739451696158959,0.079,0.131,2.43085314533766e-33,0,"AKAP17A"
8.69507605677978e-38,0.402632462304603,0.027,0.059,3.3568210624804e-33,0,"ARMC7"
9.75916932836079e-38,0.165931549799919,0.649,0.919,3.76762491090697e-33,0,"UBC"
1.20459087093822e-37,0.574590585381356,0.038,0.075,4.65044351634407e-33,0,"ARHGEF1"
1.24157369255691e-37,0.757356915867349,0.035,0.07,4.79321939748522e-33,0,"DHX34"
1.3306553053532e-37,0.224139188641306,0.013,0.039,5.13712787184656e-33,0,"KRBA1"
1.46123158683449e-37,0.754875520215422,0.028,0.061,5.64123066413323e-33,0,"NPIPA1"
1.85263254319318e-37,0.355692826272703,0.034,0.069,7.15227319625159e-33,0,"ZNF665"
1.90624625042795e-37,0.78082773511296,0.17,0.256,7.35925427440215e-33,0,"KHDC4"
1.99638985819683e-37,0.429081623888613,0.034,0.07,7.70726268655467e-33,0,"LINC00663"
2.40201779023214e-37,0.321500116618769,0.023,0.053,9.27322988097019e-33,0,"TIRAP"
2.96280678529779e-37,0.551879334809139,0.065,0.111,1.14382118753207e-32,0,"P3H1"
3.12152737789592e-37,0.769817470645661,0.039,0.076,1.2050968595105e-32,0,"PYGO2"
4.04151754122607e-37,0.54366718634659,0.074,0.123,1.56026826196574e-32,0,"MAK16"
4.42146119628292e-37,0.690711710181829,0.078,0.129,1.70694930943698e-32,0,"NOM1"
6.88522215080462e-37,0.50060237116839,0.023,0.053,2.65810886353963e-32,0,"ZNF653"
7.1616343810229e-37,1.20762826455521,0.061,0.106,2.7648205691377e-32,0,"EDC4"
9.82071875253089e-37,0.14682611694049,0.017,0.044,3.79138668160207e-32,0,"CATSPERE"
1.29187217390584e-36,0.918978268874166,0.035,0.071,4.98740171458088e-32,0,"CLUH"
1.45849090837848e-36,0.678418394481654,0.036,0.072,5.63065000088598e-32,0,"ZNF211"
1.66653372142614e-36,0.529230463705014,0.031,0.065,6.43382008493775e-32,0,"ZSCAN31"
2.40676066021323e-36,0.446370451304432,0.028,0.06,9.29154020481919e-32,0,"SMG8"
2.69212076792214e-36,0.579022423340589,0.049,0.089,1.03932014366402e-31,0,"PGAM5"
3.73624913960507e-36,0.717408608904053,0.025,0.055,1.44241634283594e-31,0,"PCNX3"
4.66645080762167e-36,1.06247817802827,0.016,0.042,1.80152999879042e-31,0,"CAMK2A"
4.98694274852647e-36,1.85266652401984,0.075,0.046,1.92525911749613e-31,0,"CYTOR"
5.62738774582382e-36,0.899799435027812,0.029,0.061,2.17250931315274e-31,0,"KCNA3"
6.28791535544234e-36,0.625761103941637,0.009,0.032,2.42751260212207e-31,0,"KCTD21"
7.43233308839468e-36,0.500530259911551,0.026,0.057,2.86932651210565e-31,0,"POLR3G"
8.04713164432738e-36,0.512696434501303,0.011,0.034,3.10667564260903e-31,0,"SRXN1"
9.01388814854129e-36,0.446689632025419,0.01,0.033,3.47990165862585e-31,0,"LINC00310"
9.12536174153876e-36,0.676237853301089,0.011,0.034,3.52293715393845e-31,0,"WDR90"
9.83951022315052e-36,0.641252831694219,0.044,0.082,3.79864131674949e-31,0,"RBM15"
1.12047016103354e-35,0.134995889931666,0.009,0.032,4.3256871036861e-31,0,"HLCS-AS1"
1.2105834847373e-35,0.664105681334575,0.064,0.109,4.67357860117682e-31,0,"ZNF778"
1.71981468862664e-35,0.582821511164556,0.025,0.056,6.63951658691199e-31,0,"ELL"
1.82478148482441e-35,0.471619508799039,0.027,0.058,7.04475140031312e-31,0,"TRIM39"
1.88416514882157e-35,0.302716665063557,0.019,0.046,7.27400797354054e-31,0,"CAPN15"
1.91239407219922e-35,0.218992274519144,0.03,0.062,7.38298855513232e-31,0,"ZNF460-AS1"
2.46336069701118e-35,0.400445874426679,0.016,0.042,9.51005030688138e-31,0,"GOLGA6L9"
3.36974262400591e-35,0.336543791225782,0.025,0.056,1.30092283742372e-30,0,"ITPKC"
3.61831242309369e-35,0.476608035872598,0.018,0.044,1.39688569405955e-30,0,"JRK"
4.45453925934363e-35,1.49744282632277,0.218,0.328,1.7197194264622e-30,0,"SNHG25"
4.54275904701737e-35,0.701822976838906,0.025,0.055,1.75377755769152e-30,0,"MAP2K3"
4.75113035147766e-35,0.426682049281843,0.035,0.068,1.83422138349146e-30,0,"USHBP1"
5.03166227998784e-35,0.451542270384143,0.016,0.041,1.94252353981211e-30,0,"TRAPPC14"
