"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,1.91166347105465,0.545,0.17,0,0,"TRPM3"
0,2.84285549976166,0.54,0.167,0,0,"DPP10"
0,1.67488135449215,0.713,0.341,0,0,"CSMD3"
0,2.34887093954007,0.559,0.188,0,0,"RALYL"
0,2.50228471099618,0.504,0.134,0,0,"LHFPL3"
0,1.93489339156642,0.633,0.266,0,0,"KHDRBS2"
0,1.97986747185352,0.565,0.199,0,0,"GRIK2"
0,2.4156812767466,0.483,0.119,0,0,"EPHA6"
0,1.64807014017546,0.688,0.326,0,0,"DNM3"
0,1.54608922507093,0.791,0.433,0,0,"RTN1"
0,3.30249891193256,0.439,0.082,0,0,"LUZP2"
0,2.05628277603555,0.504,0.148,0,0,"EBF1"
0,1.95843686572203,0.604,0.25,0,0,"EDIL3"
0,2.53372109677036,0.425,0.077,0,0,"TFAP2B"
0,2.57498684072409,0.519,0.175,0,0,"TSHZ2"
0,2.09186606622544,0.819,0.475,0,0,"NEGR1"
0,1.52149121886005,0.68,0.337,0,0,"ELAVL2"
0,2.16271687041414,0.585,0.242,0,0,"IL1RAPL1"
0,1.80891585322871,0.473,0.135,0,0,"TMEFF2"
0,3.19796972417231,0.368,0.035,0,0,"LINC02223"
0,1.58476129963435,0.757,0.426,0,0,"ERBB4"
0,3.25821972541516,0.375,0.047,0,0,"ZNF804B"
0,2.18210671703136,0.434,0.111,0,0,"CNTN5"
0,1.23967349376787,0.595,0.272,0,0,"ELAVL4"
0,1.98261188268232,0.55,0.228,0,0,"GALNT13"
0,1.94420102645198,0.473,0.153,0,0,"TMEM163"
0,2.96189929099871,0.363,0.045,0,0,"NXPH1"
0,1.5092612343247,0.555,0.239,0,0,"CACNA1C"
0,1.74230266398941,0.584,0.27,0,0,"RGS17"
0,1.59065646142259,0.499,0.187,0,0,"SCN3B"
0,2.60389755091891,0.673,0.362,0,0,"ZFHX3"
0,1.59780663986537,0.51,0.2,0,0,"SGIP1"
0,2.6458308226432,0.382,0.072,0,0,"BRINP1"
0,2.12486162775232,0.459,0.15,0,0,"POU2F2"
0,1.33495295823842,0.749,0.442,0,0,"FGF13"
0,1.34021311132235,0.585,0.279,0,0,"PGM2L1"
0,1.49199552311646,0.641,0.337,0,0,"UBE2E2"
0,1.8164627288245,0.91,0.607,0,0,"PTPRD"
0,1.63883794812934,0.52,0.221,0,0,"STXBP5L"
0,1.54538291761195,0.488,0.19,0,0,"SYT4"
0,1.57989600672701,0.479,0.181,0,0,"EPB41L1"
0,1.30504697859426,0.57,0.274,0,0,"LY6H"
0,1.56541165967832,0.52,0.225,0,0,"ATP8A1"
0,1.64235805518401,0.584,0.289,0,0,"DANT2"
0,2.80733500578697,0.329,0.035,0,0,"UNCX"
0,1.27324430439746,0.453,0.159,0,0,"NEFL"
0,2.24282645662613,0.385,0.091,0,0,"GLRA2"
0,2.18224444362084,0.497,0.203,0,0,"KCNIP4"
0,1.53603131821781,0.527,0.235,0,0,"LINC03051"
0,1.78561028441878,0.55,0.262,0,0,"PCDH7"
0,2.40943988419515,0.389,0.102,0,0,"UNC5D"
0,2.22347246494369,0.353,0.066,0,0,"SORCS3"
0,1.09760287918042,0.513,0.227,0,0,"PLPPR1"
0,1.11818622151416,0.706,0.42,0,0,"FRMD5"
0,1.34261189174838,0.471,0.185,0,0,"SPINT2"
0,3.32177883835922,0.337,0.053,0,0,"TENM3-AS1"
0,2.7043902850889,0.347,0.064,0,0,"HS3ST5"
0,1.49859824158204,0.913,0.631,0,0,"NRG3"
0,1.91748956217594,0.54,0.258,0,0,"ZNF521"
0,1.95938865916688,0.514,0.233,0,0,"FSTL5"
0,1.01648065950968,0.55,0.27,0,0,"NRXN3"
0,1.52799268012975,0.482,0.202,0,0,"CPEB3"
0,1.99305887211433,0.365,0.085,0,0,"KSR2"
0,2.08833129734781,0.392,0.113,0,0,"SLC2A13"
0,1.75636658149138,0.436,0.158,0,0,"SLC8A1-AS1"
0,2.16874846868915,0.592,0.314,0,0,"LRP1B"
0,1.66352224558713,0.45,0.173,0,0,"MIR124-2HG"
0,0.693524742184601,0.649,0.372,0,0,"DOK6"
0,3.22478880340549,0.303,0.027,0,0,"CA10"
0,1.11024388530196,0.641,0.366,0,0,"KCNQ1OT1"
0,0.690032403631004,0.802,0.527,0,0,"ANKS1B"
0,1.2500961031228,0.48,0.21,0,0,"GNG3"
0,2.78751028877348,0.371,0.102,0,0,"ZFHX4-AS1"
0,2.36512739272131,0.335,0.066,0,0,"SLC17A6"
0,1.64357138467414,0.439,0.172,0,0,"BASP1-AS1"
0,1.96710220126505,0.346,0.081,0,0,"CHD5"
0,1.26813082001896,0.52,0.256,0,0,"CACNB4"
0,1.47894559933624,0.763,0.499,0,0,"PCDH9"
0,2.32153045321809,0.332,0.069,0,0,"STXBP5-AS1"
0,1.51283882373225,0.392,0.13,0,0,"FRRS1L"
0,1.98850198594221,0.368,0.108,0,0,"GRM5"
0,2.20677846221245,0.322,0.063,0,0,"PRKCB"
0,1.97494619029411,0.37,0.112,0,0,"PRICKLE2"
0,2.57400700382448,0.361,0.104,0,0,"SCN1A-AS1"
0,2.93768977605692,0.317,0.06,0,0,"PCDH15"
0,1.39779633530093,0.396,0.139,0,0,"CHGB"
0,1.64344424754809,0.42,0.164,0,0,"PLCL1"
0,2.10755701254435,0.401,0.146,0,0,"GRM7"
0,3.05030679028498,0.285,0.03,0,0,"SAMD5"
0,1.54971927478899,0.392,0.138,0,0,"GNAL"
0,3.00676932126229,0.319,0.066,0,0,"SGCZ"
0,1.43051612776857,0.812,0.559,0,0,"PKIA"
0,1.28121872352237,0.417,0.164,0,0,"KCNMA1"
0,1.36102978511362,0.518,0.265,0,0,"RIC3"
0,1.97283994706592,0.328,0.075,0,0,"FXYD7"
0,1.43969209284559,0.573,0.321,0,0,"APBB2"
0,1.52755198115682,0.822,0.572,0,0,"LSAMP"
0,1.94233944932187,0.369,0.119,0,0,"PARP8"
0,0.985110681250372,0.589,0.339,0,0,"ENOX1"
0,1.76403970980506,0.558,0.31,0,0,"ZFHX4"
0,2.38733643732275,0.298,0.05,0,0,"SCN9A"
0,2.19101223091443,0.384,0.137,0,0,"SNTG1"
0,1.34513889891368,0.555,0.309,0,0,"RBFOX1"
0,1.50824219465919,0.399,0.153,0,0,"CAMK2N2"
0,1.21426830220134,0.431,0.185,0,0,"COPG2IT1"
0,1.98862844306953,0.331,0.086,0,0,"CALN1"
0,2.70401156550536,0.28,0.036,0,0,"OLFM3"
0,2.07061632753447,0.335,0.092,0,0,"LRRTM3"
0,1.74988079796434,0.377,0.134,0,0,"SYN2"
0,1.82584407888689,0.376,0.135,0,0,"CALY"
0,1.34144593117365,0.455,0.217,0,0,"KIF26B"
0,1.23615786269798,0.622,0.384,0,0,"HERC2P3"
0,2.0185737312141,0.297,0.062,0,0,"SPOCK3"
0,1.97956481463591,0.437,0.202,0,0,"TAFA2"
0,1.19948685615763,0.738,0.503,0,0,"TNRC6C"
0,1.26933255099148,0.643,0.409,0,0,"ZC3H12B"
0,1.86249020888063,0.39,0.156,0,0,"PCDH9-AS2"
0,1.4541106527219,0.413,0.179,0,0,"HIP1R"
0,2.46850517658364,0.342,0.11,0,0,"HDAC2-AS2"
0,1.92281998145828,0.325,0.093,0,0,"CLSTN2"
0,1.67128700795794,0.374,0.142,0,0,"C1QTNF4"
0,1.7388201048051,0.328,0.096,0,0,"ELMOD1"
0,1.60262687149469,0.298,0.066,0,0,"SYT13"
0,1.15519881060133,0.838,0.607,0,0,"NBEA"
0,1.14104097329937,0.805,0.575,0,0,"DOCK3"
0,0.780168958189762,0.526,0.296,0,0,"SNAP25"
0,1.61916241450235,0.447,0.217,0,0,"ALCAM"
0,1.11961945608867,0.577,0.348,0,0,"DNER"
0,1.71218626178686,0.32,0.092,0,0,"SYT5"
0,1.8277092131391,0.319,0.092,0,0,"RAPGEF4"
0,1.23170766450693,0.507,0.28,0,0,"SV2A"
0,1.60955737138498,0.401,0.175,0,0,"SCG2"
0,1.88416219123534,0.586,0.361,0,0,"NCAM2"
0,1.69090444258031,0.298,0.073,0,0,"CACNG2"
0,1.3621527337497,0.37,0.147,0,0,"BTBD8"
0,2.3503901742081,0.31,0.087,0,0,"LINC01322"
0,1.97570696805239,0.333,0.111,0,0,"BRINP3"
0,1.73766507649023,0.461,0.239,0,0,"ASTN2"
0,1.882213276169,0.272,0.05,0,0,"ZCCHC12"
0,1.09454205886583,0.578,0.356,0,0,"BLCAP"
0,1.47325120155082,0.424,0.203,0,0,"GUCY1A2"
0,1.66424182593367,0.299,0.08,0,0,"GABRG2"
0,0.859982632979004,0.512,0.294,0,0,"MIAT"
0,2.13858283707131,0.267,0.049,0,0,"GABRA3"
0,1.43192216467098,0.419,0.201,0,0,"SLC12A5"
0,2.43792740301747,0.259,0.042,0,0,"GABRB1"
0,1.29314538457953,0.623,0.407,0,0,"RAPGEF6"
0,2.3374039832154,0.255,0.039,0,0,"ASIC2"
0,1.51786596288961,0.419,0.203,0,0,"KIRREL3"
0,1.74598377746946,0.331,0.116,0,0,"KCNJ6"
0,1.46714737507221,0.789,0.575,0,0,"UBE3A"
0,1.7647412085859,0.373,0.159,0,0,"CDH12"
0,1.29757155373506,0.395,0.182,0,0,"DNM1"
0,0.872304881496535,0.634,0.421,0,0,"SLC38A1"
0,1.27349034018273,0.508,0.296,0,0,"FIGN"
0,3.34303655405367,0.247,0.035,0,0,"LHX5-AS1"
0,1.18215798668002,0.858,0.646,0,0,"MAGI2"
0,2.12218907585623,0.325,0.114,0,0,"CTNNA3"
0,1.1309170814284,0.436,0.225,0,0,"CUX2"
0,1.26727243092614,0.608,0.397,0,0,"LINC00342"
0,2.20042200324024,0.314,0.104,0,0,"NDST4"
0,2.47700837268767,0.287,0.077,0,0,"GABRA2"
0,1.24450881006708,0.408,0.198,0,0,"NAP1L3"
0,1.7002957222085,0.347,0.137,0,0,"KLHL13"
0,3.44906290158108,0.23,0.021,0,0,"CDH9"
0,1.86127811731668,0.272,0.063,0,0,"RCAN2"
0,1.10096680222294,0.516,0.307,0,0,"DGKI"
0,1.79941003396517,0.318,0.109,0,0,"PWRN4"
0,1.00538991082948,0.38,0.171,0,0,"ADCY1"
0,1.00104151501436,0.694,0.485,0,0,"GRID2"
0,0.849924976868798,0.782,0.574,0,0,"MAPK10"
0,1.22131942751101,0.364,0.156,0,0,"DNAJC6"
0,1.20985338333802,0.414,0.206,0,0,"MAPRE3"
0,1.44920219996768,0.364,0.156,0,0,"HULC"
0,1.06213087515596,0.785,0.579,0,0,"MYCBP2"
0,0.694876920700312,0.784,0.578,0,0,"AKAP6"
0,2.08269411539087,0.313,0.107,0,0,"AGBL4"
0,1.76564258415073,0.278,0.072,0,0,"TMEM130"
0,1.15462509511682,0.472,0.267,0,0,"BEX5"
0,1.17321978362494,0.443,0.239,0,0,"CXXC4"
0,2.99143116902276,0.248,0.044,0,0,"ADARB2"
0,2.56453837204899,0.235,0.031,0,0,"CCDC85A"
0,0.878100019596448,0.519,0.316,0,0,"DPP6"
0,1.29248086615932,0.466,0.263,0,0,"PRANCR"
0,1.50585432926565,0.345,0.142,0,0,"ST8SIA4"
0,1.40764098571282,0.357,0.154,0,0,"ABLIM1"
0,3.51863125373889,0.222,0.02,0,0,"LINC00290"
0,2.64231576300042,0.258,0.056,0,0,"RELN"
0,1.04655420995849,0.635,0.434,0,0,"XKR6"
0,1.4010852605862,0.367,0.166,0,0,"MCF2L2"
0,1.13513111582259,0.513,0.313,0,0,"EPB41"
0,1.04443895803241,0.46,0.26,0,0,"PPM1K"
0,1.16510936673592,0.441,0.241,0,0,"NRXN2"
0,2.92950134825559,0.224,0.025,0,0,"CHRM2"
0,2.06412172185433,0.284,0.085,0,0,"MTUS2"
0,2.48077000763403,0.267,0.069,0,0,"RPRM"
0,2.95122962491244,0.223,0.025,0,0,"PTPRR"
0,1.39434886132249,0.396,0.198,0,0,"LINC03077"
0,0.992768108014289,0.557,0.36,0,0,"MAP6"
0,1.99810144041843,0.341,0.144,0,0,"CHRM3"
0,2.0655034573106,0.259,0.062,0,0,"SUSD4"
0,1.03692118858762,0.742,0.545,0,0,"RABGAP1L"
0,2.54917952647575,0.239,0.043,0,0,"SEMA5A"
0,2.03532447052587,0.259,0.063,0,0,"LRRC26"
0,1.37289370762274,0.336,0.141,0,0,"SCN1A"
0,2.42960145500729,0.246,0.051,0,0,"NALCN"
0,1.87438384989268,0.911,0.717,0,0,"NOVA1"
0,1.35780411216881,0.343,0.149,0,0,"KHDRBS3"
0,2.04263125186862,0.237,0.043,0,0,"PTPN5"
0,1.5245036803206,0.286,0.092,0,0,"VAV3"
0,2.14981563458866,0.237,0.044,0,0,"PCSK2"
0,1.6273968041198,0.294,0.101,0,0,"EBF3"
0,2.02344034589137,0.812,0.62,0,0,"ROBO1"
0,1.96302011758691,0.282,0.09,0,0,"ARHGAP24"
0,1.01789953242806,0.689,0.499,0,0,"FBXL17"
0,1.21142249537553,0.401,0.212,0,0,"GRID1"
0,1.66424392741878,0.386,0.197,0,0,"NTNG1"
0,1.08392865034495,0.503,0.314,0,0,"TSPYL4"
0,2.20914866975726,0.246,0.057,0,0,"GFRA1"
0,1.99547223560255,0.243,0.054,0,0,"CALB2"
0,1.5110533101133,0.422,0.233,0,0,"ZRANB2-DT"
0,1.88475740208525,0.234,0.047,0,0,"VSNL1"
0,1.38444329930046,0.282,0.095,0,0,"DYNC1I1"
0,1.05971242125108,0.516,0.33,0,0,"DZIP3"
0,1.76535253024975,0.263,0.077,0,0,"RYR3"
0,1.92921486878641,0.26,0.074,0,0,"DACH2"
0,0.76391738419283,0.547,0.363,0,0,"ATXN1"
0,0.967362596085485,0.272,0.088,0,0,"CNTNAP4"
0,1.01779714365575,0.532,0.349,0,0,"ARL15"
0,2.69175287197063,0.223,0.04,0,0,"EBF2"
0,0.944962655655816,0.378,0.195,0,0,"NEBL"
0,1.12623194053921,0.455,0.272,0,0,"PLCB4"
0,1.27108276224872,0.388,0.206,0,0,"CSMD2"
0,1.33558818057735,0.342,0.16,0,0,"NAP1L5"
0,1.95208705913526,0.278,0.096,0,0,"NELL1"
0,1.62288988137373,0.295,0.113,0,0,"TMEM196"
0,0.949533605153372,0.376,0.194,0,0,"PPP1R1A"
0,1.75777455053073,0.252,0.07,0,0,"GRIN2D"
0,1.19550225408567,0.533,0.352,0,0,"LINC02315"
0,1.3875163610548,0.325,0.144,0,0,"SAMD12"
0,2.4617651513982,0.237,0.057,0,0,"RBMS3-AS3"
0,0.881710227025941,0.453,0.273,0,0,"KIF5A"
0,1.33155350861219,0.314,0.134,0,0,"ABCA5"
0,2.05329607057241,0.236,0.056,0,0,"FRMPD4"
0,1.21339642844413,0.368,0.189,0,0,"AMPH"
0,1.54571757862417,0.27,0.092,0,0,"RNF152"
0,1.26944725456281,0.257,0.079,0,0,"VGF"
0,1.03625585944215,0.465,0.288,0,0,"MICU3"
0,2.97392686970549,0.197,0.02,0,0,"GLRA3"
0,1.36479381771842,0.31,0.134,0,0,"CADM3"
0,1.50058594150047,0.368,0.192,0,0,"IRX3"
0,2.61210538361514,0.193,0.018,0,0,"LMX1B"
0,0.811754488371651,0.358,0.184,0,0,"ZNF385D"
0,1.30646505939395,0.306,0.132,0,0,"SLC41A2"
0,0.794153310470046,0.651,0.478,0,0,"PDE4B"
0,0.858008912370146,0.545,0.372,0,0,"NAV2"
0,1.01078073647215,0.431,0.259,0,0,"NLN"
0,1.56709740802686,0.229,0.058,0,0,"ABLIM3"
0,2.76624322856294,0.191,0.02,0,0,"MAB21L1"
0,0.935210327091405,0.446,0.275,0,0,"LYST"
0,2.03339299647915,0.209,0.038,0,0,"RAPGEF5"
0,0.898690182124567,0.29,0.119,0,0,"NEFM"
0,1.24075563678777,0.307,0.136,0,0,"CLSTN3"
0,2.11305573265151,0.26,0.09,0,0,"LINC02250"
0,1.15500410750804,0.416,0.246,0,0,"GOLGA8B"
0,1.93373053699419,0.202,0.033,0,0,"CREG2"
0,1.27587135863196,0.312,0.143,0,0,"DNAJC12"
0,1.01270142498127,0.35,0.181,0,0,"CNRIP1"
0,2.4267477241906,0.207,0.038,0,0,"LINC01013"
0,2.52207215815549,0.208,0.039,0,0,"CDH7"
0,0.990131130845264,0.763,0.595,0,0,"LINC00632"
0,1.21003142728242,0.325,0.157,0,0,"VAT1L"
0,0.951083836056732,0.386,0.218,0,0,"ADGRL1"
0,1.98764671560988,0.378,0.21,0,0,"PCDH11X"
0,2.39717426101741,0.248,0.08,0,0,"SGCD"
0,1.72809278468694,0.244,0.076,0,0,"NRSN1"
0,1.41946239687461,0.292,0.124,0,0,"MYO16"
0,1.87475754648749,0.238,0.07,0,0,"SCG5"
0,4.37945199016424,0.175,0.007,0,0,"LINC01568"
0,1.02708243101322,0.441,0.273,0,0,"TMEM59L"
0,0.760660316726994,0.704,0.536,0,0,"PAK3"
0,1.38502297451054,0.214,0.047,0,0,"HPCAL4"
0,1.79766842682456,0.219,0.053,0,0,"GPRIN3"
0,0.985532364444578,0.477,0.311,0,0,"ODF2L"
0,1.21020083311928,0.578,0.412,0,0,"CACNA2D1"
0,1.4127759766023,0.237,0.071,0,0,"CHGA"
0,1.28881485571415,0.336,0.171,0,0,"ST6GAL2"
0,1.28729650441408,0.35,0.185,0,0,"FBXO38-DT"
0,1.51830643291131,0.238,0.073,0,0,"LHX1"
0,0.642084510755901,0.636,0.472,0,0,"TAGLN3"
0,1.41544907880417,0.316,0.152,0,0,"GLCE"
0,1.25337997411683,0.326,0.163,0,0,"PLEKHA6"
0,1.58039581750363,0.301,0.138,0,0,"MAST4"
0,0.752176957279492,0.595,0.432,0,0,"PPM1E"
0,0.871403818259198,0.52,0.358,0,0,"ARHGEF12"
0,1.37458267627227,0.375,0.213,0,0,"KCTD1"
0,1.63871763187257,0.321,0.16,0,0,"CDH10"
0,1.18240712329732,0.379,0.219,0,0,"MAPK10-AS1"
0,0.935296671013015,0.394,0.234,0,0,"PURG"
0,1.45322131245097,0.235,0.075,0,0,"SYNGR3"
0,0.951694170178478,0.552,0.393,0,0,"PPP1R9A"
0,0.927632925895105,0.404,0.245,0,0,"ANKRD46"
0,1.11249264780123,0.275,0.116,0,0,"RBFOX3"
0,0.993851518551531,0.398,0.239,0,0,"LIN7B"
0,1.56460123041831,0.236,0.077,0,0,"SLC8A3"
0,0.958963685455398,0.558,0.4,0,0,"TCEAL7"
0,1.8240390794101,0.221,0.063,0,0,"EPB41L4B"
0,1.68868255008746,0.365,0.208,0,0,"CDH8"
0,0.782199975198028,0.547,0.391,0,0,"SSBP3"
0,0.866940547709675,0.419,0.263,0,0,"C3orf14"
0,1.17022580201034,0.281,0.126,0,0,"PLPPR5"
0,0.834533285031075,0.615,0.46,0,0,"PRKACB"
0,1.49331830914211,0.238,0.083,0,0,"HSPA12A"
0,0.819985010707291,0.519,0.365,0,0,"ATP6V0A1"
0,1.2606633516181,0.3,0.146,0,0,"DIPK1A"
0,1.47336550670603,0.239,0.085,0,0,"NAP1L2"
0,1.04546113084441,0.471,0.318,0,0,"NR6A1"
0,1.43647918811004,0.228,0.076,0,0,"DLGAP2"
0,0.96339371766317,0.388,0.237,0,0,"TRIM36"
0,1.68049502099939,0.23,0.079,0,0,"RIMBP2"
0,1.60010423181884,0.215,0.064,0,0,"LHX1-DT"
0,2.18877522862032,0.178,0.027,0,0,"RAB27B"
0,1.10431661958184,0.387,0.237,0,0,"GRM3"
0,0.886704971078767,0.432,0.282,0,0,"LIN7C"
0,0.752342695253042,0.788,0.638,0,0,"DAAM1"
0,2.55036035790445,0.189,0.039,0,0,"C12orf40"
0,0.792362064708888,0.621,0.472,0,0,"FCHSD2"
0,1.20227159772138,0.269,0.12,0,0,"EFNB3"
0,1.28199897737746,0.29,0.141,0,0,"LIN28B"
0,1.02460191095659,0.363,0.214,0,0,"UGCG"
0,0.926215853394814,0.6,0.451,0,0,"AP1S2"
0,1.23328631129269,0.281,0.133,0,0,"MAP7"
0,2.82232461286177,0.183,0.035,0,0,"ZNF385B"
0,1.9426520635545,0.211,0.063,0,0,"ONECUT2"
0,0.517592759939134,0.245,0.097,0,0,"SLC1A6"
0,1.36982023235709,0.288,0.14,0,0,"EML5"
0,0.866634667340217,0.526,0.379,0,0,"PACS1"
0,2.16785825424136,0.188,0.041,0,0,"CAVIN2-AS1"
0,1.92636666872442,0.18,0.033,0,0,"SLC7A14"
0,0.862731460715556,0.486,0.339,0,0,"WNK3"
0,0.77134974492936,0.742,0.596,0,0,"KLF12"
0,1.10075243715753,0.703,0.557,0,0,"YWHAH"
0,1.00734635122592,0.673,0.528,0,0,"CAMK2N1"
0,1.54502378535518,0.273,0.128,0,0,"APPAT"
0,0.754004485156321,0.625,0.48,0,0,"MAP3K13"
0,0.98747932940586,0.288,0.143,0,0,"KLHL29"
0,1.62970876888609,0.218,0.074,0,0,"B3GALT2"
0,1.06356024223833,0.24,0.096,0,0,"STX1B"
0,1.55747459316678,0.356,0.212,0,0,"GRIK1"
0,1.54555955940458,0.222,0.079,0,0,"NRG2"
0,1.3315610360653,0.206,0.063,0,0,"PPP2R2C"
0,1.25584348215642,0.314,0.171,0,0,"RASGEF1B"
0,0.675529473009822,0.696,0.553,0,0,"BEX2"
0,0.919905625608867,0.707,0.565,0,0,"ATP1B1"
0,0.755355419165753,0.455,0.314,0,0,"ATP6V1A"
0,1.83044399168793,0.189,0.048,0,0,"ANK1"
0,1.73147970851441,0.211,0.07,0,0,"SGK1"
0,0.947944338352485,0.367,0.226,0,0,"TMX4"
0,1.16538865973925,0.375,0.235,0,0,"IRX5"
0,1.33446784030417,0.204,0.064,0,0,"RAB3B"
0,1.18800226005534,0.254,0.115,0,0,"C2orf80"
0,2.0918851516346,0.162,0.023,0,0,"SLITRK4"
0,1.26025620029177,0.293,0.154,0,0,"NHS"
0,1.75161857473551,0.216,0.078,0,0,"ESRRG"
0,0.630115083973485,0.684,0.547,0,0,"RASAL2"
0,2.35562035292507,0.155,0.018,0,0,"TLX3"
0,2.07209305980956,0.189,0.052,0,0,"TFAP2A"
0,1.83813248683455,0.186,0.049,0,0,"SLITRK1"
0,0.999274277426624,0.26,0.123,0,0,"UNC13A"
0,0.761252700440024,0.459,0.322,0,0,"STMN3"
0,2.28501975269444,0.172,0.035,0,0,"FSTL4"
0,2.68986428058189,0.151,0.014,0,0,"VWC2"
0,2.3024975800594,0.178,0.042,0,0,"GRIN3A"
0,2.41265611386238,0.167,0.032,0,0,"THSD7B"
0,1.41717678708939,0.189,0.054,0,0,"C8orf34"
0,2.35436393457413,0.173,0.038,0,0,"PRICKLE2-AS1"
0,0.721954276305829,0.675,0.541,0,0,"SERINC1"
0,1.68303843534504,0.235,0.101,0,0,"NRN1"
0,0.767560213591339,0.217,0.084,0,0,"DIRAS2"
0,1.32212592846453,0.236,0.105,0,0,"LINC01138"
0,2.03250857861138,0.176,0.045,0,0,"ABCB1"
0,0.752266217372737,0.711,0.58,0,0,"EPC1"
0,1.53290975060844,0.202,0.071,0,0,"CELF6"
0,0.567878045071801,0.737,0.607,0,0,"CCDC88A"
0,1.64490769024109,0.195,0.065,0,0,"FRMPD3"
0,1.49085408319985,0.249,0.12,0,0,"PKIA-AS1"
0,2.08551072289577,0.199,0.07,0,0,"PRICKLE1"
0,0.734233981244443,0.587,0.458,0,0,"FTO"
0,1.87980767927721,0.172,0.044,0,0,"AK5"
0,2.10423264896145,0.152,0.024,0,0,"SAMD3"
0,1.93495707343175,0.177,0.049,0,0,"EPHB6"
0,1.08166705434032,0.847,0.72,0,0,"SNRPN"
0,1.6063965346087,0.185,0.059,0,0,"VSTM2A"
0,0.750155256754161,0.572,0.446,0,0,"CYRIB"
0,1.52498532162306,0.193,0.068,0,0,"MIR137HG"
0,1.96245065719328,0.202,0.077,0,0,"PLD5"
0,2.17566505010993,0.157,0.032,0,0,"PLCXD3"
0,0.814328439192693,0.901,0.776,0,0,"GPHN"
0,1.62470518613842,0.152,0.028,0,0,"CBLN1"
0,1.38236887990995,0.172,0.049,0,0,"PSD2"
0,2.37873767838734,0.177,0.055,0,0,"TAC1"
0,0.987866055859125,0.927,0.805,0,0,"FTX"
0,2.88491439160347,0.134,0.013,0,0,"MAB21L2"
0,2.89996957486977,0.138,0.017,0,0,"ONECUT1"
0,0.828793262201834,0.595,0.474,0,0,"AASDHPPT"
0,3.02574498763462,0.136,0.016,0,0,"RIT2"
0,1.70448280313695,0.175,0.055,0,0,"MDGA1"
0,1.75945186988127,0.981,0.862,0,0,"SNHG14"
0,2.48882074483401,0.15,0.032,0,0,"SLC7A14-AS1"
0,1.0087465073915,0.745,0.627,0,0,"NNAT"
0,0.776199559288956,0.721,0.603,0,0,"CASK"
0,2.1417173427561,0.162,0.045,0,0,"CDH13"
0,2.13700810209419,0.213,0.096,0,0,"INPP4B"
0,2.3157106313324,0.156,0.039,0,0,"ADCY8"
0,2.81202662715347,0.135,0.019,0,0,"LHFPL3-AS1"
0,1.76865831778595,0.154,0.038,0,0,"CHST1"
0,1.73676181757119,0.15,0.034,0,0,"RASGRF1"
0,0.988292385763819,0.708,0.592,0,0,"PGRMC1"
0,1.38311051539839,0.194,0.079,0,0,"CASKIN1"
0,0.592865802506985,0.7,0.585,0,0,"AGAP1"
0,0.476107854091714,0.732,0.617,0,0,"DST"
0,0.641282680808282,0.676,0.563,0,0,"EHBP1"
0,2.44685923942951,0.166,0.053,0,0,"CHRM3-AS2"
